Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
Virulence	Resistance to antibiotics and toxic compounds	Acriflavin_resistance_cluster	7
Virulence	Resistance to antibiotics and toxic compounds	Arsenic_resistance	3
Virulence	Resistance to antibiotics and toxic compounds	Beta-lactamase	8
Virulence	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance	56
Virulence	Resistance to antibiotics and toxic compounds	Mercuric_reductase	5
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_2-protein_version_Found_in_Gram-positive_bacteria	9
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_Tripartite_Systems_Found_in_Gram_Negative_Bacteria	20
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance_Efflux_Pumps	69
Virulence	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones	148
Virulence	Resistance to antibiotics and toxic compounds	Tetracycline_resistance,_ribosome_protection_type	26
Virulence	Resistance to antibiotics and toxic compounds	The_mdtABCD_multidrug_resistance_cluster	15
Virulence	Resistance to antibiotics and toxic compounds	Tolerance_to_colicin_E2	10
Virulence	Resistance to antibiotics and toxic compounds	Zinc_resistance	5
Respiration	Respiration	Biogenesis_of_c-type_cytochromes	15
Respiration	Respiration	Biogenesis_of_cytochrome_c_oxidases	1
Respiration	Respiration	Formate_hydrogenase	45
Respiration	Respiration	Soluble_cytochromes_and_functionally_related_electron_carriers	2
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Flavodoxin	3
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Riboflavin,_FMN_and_FAD_metabolism	9
Clustering-based subsystems	Ribosomal Protein L28P relates to a set of uncharacterized proteins	A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins	2
Clustering-based subsystems	Ribosome-related cluster	A_Gammaproteobacteria_Cluster_Relating_to_Translation	8
Clustering-based subsystems	Ribosome-related cluster	CBSS-138119.3.peg.2719	56
Protein Metabolism	Secretion	General_Secretion_Pathway	42
Protein Metabolism	Secretion	General_secretory_pathway_(Sec-SRP)_complex_(TC_3.A.5.1.1)	77
Protein Metabolism	Secretion	Twin-arginine_translocation_system	5
Protein Metabolism	Selenoproteins	Selenocysteine_metabolism	11
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	1
Stress Response	Stress Response	Acid_resistance_mechanisms	7
Stress Response	Stress Response	Carbon_Starvation	20
Stress Response	Stress Response	Copper_homeostasis	26
Stress Response	Stress Response	Copper_homeostasis:_copper_tolerance	5
Stress Response	Stress Response	Flavohaemoglobin	17
Stress Response	Stress Response	Heat_shock_dnaK_gene_cluster_extended	40
Stress Response	Stress Response	Hfl_operon	2
Stress Response	Stress Response	Phage_shock_protein_(psp)_operon	5
Stress Response	Stress Response	Sugar-phosphate_stress_regulation	2
Stress Response	Stress Response	Universal_stress_protein_family	5
Carbohydrates	Sugar alcohols	Di-Inositol-Phosphate_biosynthesis	5
Carbohydrates	Sugar alcohols	Ethanolamine_utilization	30
Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	48
Carbohydrates	Sugar alcohols	Hexitol_degradation	26
Carbohydrates	Sugar alcohols	Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization	58
Sulfur Metabolism	Sulfur Metabolism	Galactosylceramide_and_Sulfatide_metabolism	87
Sulfur Metabolism	Sulfur Metabolism	Thioredoxin-disulfide_reductase	42
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Cobalamin_synthesis	4
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis	11
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis	40
Cofactors, Vitamins, Prosthetic Groups, Pigments	Thiamine and thiamine pyrophosphate	Thiamin_biosynthesis	95
Clustering-based subsystems	TldD cluster	CBSS-354.1.peg.2917	7
Virulence	Toxins and superantigens	Cholera_toxin	2
RNA Metabolism	Transcription	RNA_polymerase_bacterial	181
RNA Metabolism	Transcription	Transcription_factors_bacterial	56
RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors	23
Clustering-based subsystems	Translation	CBSS-243265.1.peg.198	6
Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	39
Fatty Acids and Lipids	Triacylglycerols	Triacylglycerol_metabolism	16
Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	17
Virulence	Type III, Type IV, ESAT secretion systems	ESAT-6_proteins_secretion_system_in_Firmicutes	2
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_conjugative_transfer_system,_IncI1_type	1
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer	89
Virulence	Type III, Type IV, ESAT secretion systems	Type_III_secretion_system_orphans	9
Virulence	Type III, Type IV, ESAT secretion systems	Type_IV_pilus	8
Virulence	Type VI secretion systems	Type_VI_secretion_systems	12
Unclassified	Unclassified	Acetone_Butanol_Ethanol_Synthesis	24
Unclassified	Unclassified	CBSS-393121.3.peg.1913	13
Unclassified	Unclassified	CBSS-412883.3.peg.2513	4
Unclassified	Unclassified	CBSS-83332.1.peg.3803	123
Unclassified	Unclassified	CBSS-83333.1.peg.946	15
Unclassified	Unclassified	CBSS-87626.3.peg.3639	1
Unclassified	Unclassified	COG1272_Experimental	18
Unclassified	Unclassified	Experimental-Ubiquinone_BiosynthesisVDC	34
Unclassified	Unclassified	Fatty_acid_degradation_regulons	8
Unclassified	Unclassified	Iron-sulfur_cluster_assembly	20
Unclassified	Unclassified	Iron-sulfur_experimental	186
Unclassified	Unclassified	RuvABC_plus_a_hypothetical	27
Unclassified	Unclassified	TrmE_experimental	19
Unclassified	Unclassified	USS-DB-7	34
Unclassified	Unclassified	YHI9	6
Unclassified	Unclassified	YaaA	1
Unclassified	Unclassified	YgfZ-Fe-S	1
Unclassified	Unclassified	YrdC-YciO	17
Unclassified	Unclassified	Zinc_regulated_enzymes	22
Membrane Transport	Uni- Sym- and Antiporters	Na(+)_H(+)_antiporter	10
Carbohydrates	Uptake system	Hexose_Phosphate_Uptake_System	10
Virulence	Virulence	Accessory_colonization_factor	8
Virulence	Virulence	Ton_and_Tol_transport_systems	27
Virulence	Virulence	Type_1_pili_(mannose-sensitive_fimbriae)	25
Clustering-based subsystems	proteosome related	Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	33
Clustering-based subsystems	recX  and regulatory cluster	CBSS-261594.1.peg.788	17
Clustering-based subsystems	tRNA sulfuration	CBSS-89187.3.peg.2957	16
