Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
Protein Metabolism	Protein biosynthesis	Universal_GTPases	203
Protein Metabolism	Protein biosynthesis	tRNA_aminoacylation	597
Protein Metabolism	Protein degradation	Proteasome_bacterial	82
Protein Metabolism	Protein degradation	Protein_degradation	95
Protein Metabolism	Protein degradation	Proteolysis_in_bacteria,_ATP-dependent	16
Clustering-based subsystems	Protein export?	CBSS-393121.3.peg.2760	131
Protein Metabolism	Protein folding	GroEL_GroES	40
Protein Metabolism	Protein folding	Peptidyl-prolyl_cis-trans_isomerase	7
Protein Metabolism	Protein folding	Periplasmic_disulfide_interchange	3
Protein Metabolism	Protein folding	Protein_chaperones	132
Protein Metabolism	Protein processing and modification	Protein_Acetylation_and_Deacetylation_in_Bacteria	13
Protein Metabolism	Protein processing and modification	Signal_peptidase	3
Nucleosides and Nucleotides	Purines	De_Novo_Purine_Biosynthesis	205
Nucleosides and Nucleotides	Purines	Purine_conversions	204
Nucleosides and Nucleotides	Purines	Purine_nucleotide_synthesis_regulator	1
Clustering-based subsystems	Putative asociate of RNA polymerase sigma-54 factor rpoN	CBSS-316057.3.peg.1308	10
Clustering-based subsystems	Putrescine/GABA utilization cluster-temporal,to add to SSs	GABA_and_putrescine_metabolism_from_cluters	16
Cofactors, Vitamins, Prosthetic Groups, Pigments	Pyridoxine	Pyridoxin_(Vitamin_B6)_Biosynthesis	54
Nucleosides and Nucleotides	Pyrimidines	Pyrimidine_utilization	7
Nucleosides and Nucleotides	Pyrimidines	pyrimidine_conversions	70
Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Menaquinone_and_Phylloquinone_Biosynthesis	34
Carbohydrates	Quorum sensing and biofilm formation	Autoinducer_2_(AI-2)_transport_and_processing_(lsrACDBFGE_operon)	9
Carbohydrates	Quorum sensing and biofilm formation	Biofilm_Adhesin_Biosynthesis	15
RNA Metabolism	RNA Metabolism	Group_II_intron-associated_genes	5
RNA Metabolism	RNA processing and modification	ATP-dependent_RNA_helicases,_bacterial	23
RNA Metabolism	RNA processing and modification	Polyadenylation_bacterial	11
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine_Biosynthesis	108
RNA Metabolism	RNA processing and modification	RNA_3&#39;-terminal_phosphate_cyclase	15
RNA Metabolism	RNA processing and modification	RNA_processing_and_degradation,_bacterial	65
RNA Metabolism	RNA processing and modification	Ribonuclease_H	20
RNA Metabolism	RNA processing and modification	rRNA_modification_Bacteria	10
RNA Metabolism	RNA processing and modification	tRNA_modification_Archaea_Henri	38
RNA Metabolism	RNA processing and modification	tRNA_modification_E.coli	84
RNA Metabolism	RNA processing and modification	tRNA_nucleotidyltransferase	22
RNA Metabolism	RNA processing and modification	tRNA_processing	85
Clustering-based subsystems	Recombination related cluster	CBSS-198094.1.peg.4426	2
Clustering-based subsystems	Recombination related cluster	CBSS-258594.1.peg.613	146
Regulation and Cell signaling	Regulation and Cell signaling	CytR_regulation	2
Regulation and Cell signaling	Regulation and Cell signaling	DNA-binding_regulatory_proteins,_strays	18
Regulation and Cell signaling	Regulation and Cell signaling	GJO_regulatory_system_scratch	16
Regulation and Cell signaling	Regulation and Cell signaling	Glutaredoxins	24
Regulation and Cell signaling	Regulation and Cell signaling	HPr_catabolite_repression_system	1
Regulation and Cell signaling	Regulation and Cell signaling	MazEF_toxin-antitoxing_(programmed_cell_death)_system	2
Regulation and Cell signaling	Regulation and Cell signaling	Orphan_regulatory_proteins	2
Regulation and Cell signaling	Regulation and Cell signaling	Stringent_Response,_(p)ppGpp_metabolism	44
Regulation and Cell signaling	Regulation and Cell signaling	cAMP_signaling_in_bacteria	51
Clustering-based subsystems	Related to N-acetylglucosamine utilization subsystem?	CBSS-176279.3.peg.298	25
Virulence	Resistance to antibiotics and toxic compounds	Acriflavin_resistance_cluster	2
Virulence	Resistance to antibiotics and toxic compounds	Arsenic_resistance	3
Virulence	Resistance to antibiotics and toxic compounds	Beta-lactamase	5
Virulence	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance	68
Virulence	Resistance to antibiotics and toxic compounds	Mercuric_reductase	2
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_2-protein_version_Found_in_Gram-positive_bacteria	5
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_Tripartite_Systems_Found_in_Gram_Negative_Bacteria	27
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance_Efflux_Pumps	81
Virulence	Resistance to antibiotics and toxic compounds	Multiple_Antibiotic_Resistance_MAR_locus	2
Virulence	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones	195
Virulence	Resistance to antibiotics and toxic compounds	Streptococcus_pneumoniae_Vancomycin_Tolerance_Locus	12
Virulence	Resistance to antibiotics and toxic compounds	Tetracycline_resistance,_ribosome_protection_type	78
Virulence	Resistance to antibiotics and toxic compounds	The_mdtABCD_multidrug_resistance_cluster	24
Virulence	Resistance to antibiotics and toxic compounds	Tolerance_to_colicin_E2	12
Virulence	Resistance to antibiotics and toxic compounds	Zinc_resistance	6
Respiration	Respiration	Biogenesis_of_c-type_cytochromes	5
Respiration	Respiration	Carbon_monoxide_induced_hydrogenase	2
Respiration	Respiration	Formate_hydrogenase	60
Respiration	Respiration	Soluble_cytochromes_and_functionally_related_electron_carriers	2
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Flavodoxin	7
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Riboflavin,_FMN_and_FAD_metabolism	7
Clustering-based subsystems	Ribosomal Protein L28P relates to a set of uncharacterized proteins	A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins	10
Clustering-based subsystems	Ribosome-related cluster	A_Gammaproteobacteria_Cluster_Relating_to_Translation	6
Clustering-based subsystems	Ribosome-related cluster	CBSS-138119.3.peg.2719	53
Protein Metabolism	Secretion	General_Secretion_Pathway	21
Protein Metabolism	Secretion	General_secretory_pathway_(Sec-SRP)_complex_(TC_3.A.5.1.1)	78
Protein Metabolism	Secretion	HtrA_and_Sec_secretion	5
Protein Metabolism	Secretion	Twin-arginine_translocation_system	2
Protein Metabolism	Selenoproteins	Selenocysteine_metabolism	18
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	1
Stress Response	Stress Response	Acid_resistance_mechanisms	18
Stress Response	Stress Response	Carbon_Starvation	34
Stress Response	Stress Response	Copper_homeostasis	29
Stress Response	Stress Response	Copper_homeostasis:_copper_tolerance	3
Stress Response	Stress Response	Flavohaemoglobin	9
Stress Response	Stress Response	Heat_shock_dnaK_gene_cluster_extended	59
Stress Response	Stress Response	Hfl_operon	6
Stress Response	Stress Response	Sugar-phosphate_stress_regulation	5
Stress Response	Stress Response	Universal_stress_protein_family	3
Membrane Transport	Sugar Phosphotransferase Systems, PTS	Fructose_and_Mannose_Inducible_PTS	2
Membrane Transport	Sugar Phosphotransferase Systems, PTS	Galactose-inducible_PTS	1
Membrane Transport	Sugar Phosphotransferase Systems, PTS	Sucrose-specific_PTS	7
Carbohydrates	Sugar alcohols	Ethanolamine_utilization	21
Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	45
Carbohydrates	Sugar alcohols	Hexitol_degradation	30
Carbohydrates	Sugar alcohols	Inositol_catabolism	1
Carbohydrates	Sugar alcohols	Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization	10
Sulfur Metabolism	Sulfur Metabolism	Galactosylceramide_and_Sulfatide_metabolism	131
Sulfur Metabolism	Sulfur Metabolism	Thioredoxin-disulfide_reductase	75
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis	5
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis	35
Cofactors, Vitamins, Prosthetic Groups, Pigments	Thiamine and thiamine pyrophosphate	Thiamin_biosynthesis	82
Clustering-based subsystems	TldD cluster	CBSS-354.1.peg.2917	16
RNA Metabolism	Transcription	RNA_polymerase_bacterial	232
RNA Metabolism	Transcription	Transcription_factors_bacterial	109
RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors	57
Clustering-based subsystems	Translation	CBSS-243265.1.peg.198	6
Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	52
Fatty Acids and Lipids	Triacylglycerols	Glycerol_fermenation_to_1,3-propanediol	4
Fatty Acids and Lipids	Triacylglycerols	Triacylglycerol_metabolism	14
Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	3
Clustering-based subsystems	Two related proteases	CBSS-257314.1.peg.676	1
Clustering-based subsystems	Type III secretion system, extended	CBSS-243265.1.peg.3592	12
Virulence	Type III, Type IV, ESAT secretion systems	Type_III_secretion_system_orphans	16
Virulence	Type III, Type IV, ESAT secretion systems	Type_IV_pilus	16
Virulence	Type VI secretion systems	Type_VI_secretion_systems	9
Unclassified	Unclassified	Acetone_Butanol_Ethanol_Synthesis	13
Unclassified	Unclassified	CBSS-393121.3.peg.1913	9
Unclassified	Unclassified	CBSS-412883.3.peg.2513	1
Unclassified	Unclassified	CBSS-83332.1.peg.3803	165
Unclassified	Unclassified	CBSS-83333.1.peg.946	13
Unclassified	Unclassified	CBSS-87626.3.peg.3639	1
Unclassified	Unclassified	COG1272_Experimental	20
Unclassified	Unclassified	Experimental-Ubiquinone_BiosynthesisVDC	26
Unclassified	Unclassified	Experimental_-Creatinine_degradation	1
Unclassified	Unclassified	Fatty_acid_degradation_regulons	9
Unclassified	Unclassified	Iron-sulfur_cluster_assembly	30
Unclassified	Unclassified	Iron-sulfur_experimental	191
Unclassified	Unclassified	RuvABC_plus_a_hypothetical	39
Unclassified	Unclassified	Selenoprotein_O	2
Unclassified	Unclassified	TrmE_experimental	33
Unclassified	Unclassified	USS-DB-7	37
Unclassified	Unclassified	YgfZ-Fe-S	2
Unclassified	Unclassified	YrdC-YciO	11
Unclassified	Unclassified	Zinc_regulated_enzymes	11
Membrane Transport	Uni- Sym- and Antiporters	Na(+)_H(+)_antiporter	28
Carbohydrates	Uptake system	Hexose_Phosphate_Uptake_System	12
Clustering-based subsystems	Urate degradation	CBSS-205922.3.peg.1809	2
Virulence	Virulence	Accessory_colonization_factor	10
Virulence	Virulence	Streptococcus_pyogenes_Virulome	7
Virulence	Virulence	Ton_and_Tol_transport_systems	27
Virulence	Virulence	Type_1_pili_(mannose-sensitive_fimbriae)	44
Clustering-based subsystems	proteosome related	Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	47
Clustering-based subsystems	recX  and regulatory cluster	CBSS-261594.1.peg.788	21
Clustering-based subsystems	tRNA sulfuration	CBSS-89187.3.peg.2957	47
