Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_Tripartite_Systems_Found_in_Gram_Negative_Bacteria	3
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance_Efflux_Pumps	51
Virulence	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones	214
Virulence	Resistance to antibiotics and toxic compounds	Tetracycline_resistance,_ribosome_protection_type	85
Virulence	Resistance to antibiotics and toxic compounds	The_mdtABCD_multidrug_resistance_cluster	1
Virulence	Resistance to antibiotics and toxic compounds	Tolerance_to_colicin_E2	2
Respiration	Respiration	Biogenesis_of_cytochrome_c_oxidases	2
Respiration	Respiration	Carbon_monoxide_induced_hydrogenase	1
Respiration	Respiration	Formate_hydrogenase	20
Respiration	Respiration	Soluble_cytochromes_and_functionally_related_electron_carriers	2
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Riboflavin,_FMN_and_FAD_metabolism	2
Clustering-based subsystems	Ribosomal Protein L28P relates to a set of uncharacterized proteins	A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins	4
Clustering-based subsystems	Ribosome-related cluster	A_Gammaproteobacteria_Cluster_Relating_to_Translation	7
Clustering-based subsystems	Ribosome-related cluster	CBSS-138119.3.peg.2719	97
Protein Metabolism	Secretion	General_Secretion_Pathway	7
Protein Metabolism	Secretion	General_secretory_pathway_(Sec-SRP)_complex_(TC_3.A.5.1.1)	75
Protein Metabolism	Secretion	HtrA_and_Sec_secretion	3
Protein Metabolism	Secretion	Twin-arginine_translocation_system	3
Protein Metabolism	Selenoproteins	Glycine_reductase,_sarcosine_reductase_and_betaine_reductase	1
Protein Metabolism	Selenoproteins	Selenocysteine_metabolism	2
Stress Response	Stress Response	Acid_resistance_mechanisms	6
Stress Response	Stress Response	Carbon_Starvation	30
Stress Response	Stress Response	Copper_homeostasis	11
Stress Response	Stress Response	Flavohaemoglobin	1
Stress Response	Stress Response	Heat_shock_dnaK_gene_cluster_extended	39
Stress Response	Stress Response	Hfl_operon	2
Stress Response	Stress Response	SigmaB_stress_responce_regulation	1
Stress Response	Stress Response	Sugar-phosphate_stress_regulation	1
Stress Response	Stress Response	Universal_stress_protein_family	1
Membrane Transport	Sugar Phosphotransferase Systems, PTS	Fructose_and_Mannose_Inducible_PTS	1
Membrane Transport	Sugar Phosphotransferase Systems, PTS	Sucrose-specific_PTS	6
Carbohydrates	Sugar alcohols	Ethanolamine_utilization	7
Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	31
Carbohydrates	Sugar alcohols	Hexitol_degradation	28
Carbohydrates	Sugar alcohols	Inositol_catabolism	1
Carbohydrates	Sugar alcohols	Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization	35
Sulfur Metabolism	Sulfur Metabolism	Galactosylceramide_and_Sulfatide_metabolism	186
Sulfur Metabolism	Sulfur Metabolism	Thioredoxin-disulfide_reductase	79
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis	1
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis	11
Cofactors, Vitamins, Prosthetic Groups, Pigments	Thiamine and thiamine pyrophosphate	Thiamin_biosynthesis	116
Clustering-based subsystems	TldD cluster	CBSS-354.1.peg.2917	8
RNA Metabolism	Transcription	RNA_polymerase_bacterial	211
RNA Metabolism	Transcription	Transcription_factors_bacterial	100
RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors	27
Clustering-based subsystems	Translation	CBSS-243265.1.peg.198	3
Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	52
Fatty Acids and Lipids	Triacylglycerols	Triacylglycerol_metabolism	25
Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	2
Clustering-based subsystems	Two related proteases	CBSS-257314.1.peg.676	2
Clustering-based subsystems	Type III secretion system, extended	CBSS-243265.1.peg.3592	1
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_conjugative_transfer_system,_IncI1_type	20
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer	17
Virulence	Type III, Type IV, ESAT secretion systems	Type_IV_pilus	5
Virulence	Type VI secretion systems	Type_VI_secretion_systems	3
Unclassified	Unclassified	Acetone_Butanol_Ethanol_Synthesis	7
Unclassified	Unclassified	CBSS-393121.3.peg.1913	2
Unclassified	Unclassified	CBSS-83332.1.peg.3803	197
Unclassified	Unclassified	CBSS-83333.1.peg.946	5
Unclassified	Unclassified	COG1272_Experimental	12
Unclassified	Unclassified	Experimental-Ubiquinone_BiosynthesisVDC	2
Unclassified	Unclassified	Iron-sulfur_cluster_assembly	20
Unclassified	Unclassified	Iron-sulfur_experimental	169
Unclassified	Unclassified	RuvABC_plus_a_hypothetical	22
Unclassified	Unclassified	TrmE_experimental	25
Unclassified	Unclassified	USS-DB-7	2
Unclassified	Unclassified	YaaA	2
Unclassified	Unclassified	YgfZ-Fe-S	1
Unclassified	Unclassified	YrdC-YciO	15
Unclassified	Unclassified	Zinc_regulated_enzymes	9
Membrane Transport	Uni- Sym- and Antiporters	Na(+)_H(+)_antiporter	25
Carbohydrates	Uptake system	Hexose_Phosphate_Uptake_System	1
Virulence	Virulence	Streptococcus_pyogenes_Virulome	3
Virulence	Virulence	Ton_and_Tol_transport_systems	2
Virulence	Virulence	Type_1_pili_(mannose-sensitive_fimbriae)	8
Clustering-based subsystems	proteosome related	Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	68
Clustering-based subsystems	recX  and regulatory cluster	CBSS-261594.1.peg.788	19
Clustering-based subsystems	tRNA sulfuration	CBSS-89187.3.peg.2957	53
