Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
Clustering-based subsystems	Putrescine/GABA utilization cluster-temporal,to add to SSs	GABA_and_putrescine_metabolism_from_cluters	14
Cofactors, Vitamins, Prosthetic Groups, Pigments	Pyridoxine	Pyridoxin_(Vitamin_B6)_Biosynthesis	37
Nucleosides and Nucleotides	Pyrimidines	Pyrimidine_utilization	9
Nucleosides and Nucleotides	Pyrimidines	pyrimidine_conversions	45
Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Menaquinone_and_Phylloquinone_Biosynthesis	73
Carbohydrates	Quorum sensing and biofilm formation	Autoinducer_2_(AI-2)_transport_and_processing_(lsrACDBFGE_operon)	15
Carbohydrates	Quorum sensing and biofilm formation	Biofilm_Adhesin_Biosynthesis	7
RNA Metabolism	RNA Metabolism	Group_II_intron-associated_genes	1
RNA Metabolism	RNA processing and modification	ATP-dependent_RNA_helicases,_bacterial	30
RNA Metabolism	RNA processing and modification	Polyadenylation_bacterial	11
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine_Biosynthesis	89
RNA Metabolism	RNA processing and modification	RNA_3&#39;-terminal_phosphate_cyclase	10
RNA Metabolism	RNA processing and modification	RNA_processing_and_degradation,_bacterial	32
RNA Metabolism	RNA processing and modification	Ribonuclease_H	9
RNA Metabolism	RNA processing and modification	rRNA_modification_Bacteria	7
RNA Metabolism	RNA processing and modification	tRNA_modification_Archaea_Henri	22
RNA Metabolism	RNA processing and modification	tRNA_modification_E.coli	75
RNA Metabolism	RNA processing and modification	tRNA_nucleotidyltransferase	28
RNA Metabolism	RNA processing and modification	tRNA_processing	68
Clustering-based subsystems	Recombination related cluster	CBSS-198094.1.peg.4426	20
Clustering-based subsystems	Recombination related cluster	CBSS-258594.1.peg.613	100
Regulation and Cell signaling	Regulation and Cell signaling	CytR_regulation	1
Regulation and Cell signaling	Regulation and Cell signaling	DNA-binding_regulatory_proteins,_strays	2
Regulation and Cell signaling	Regulation and Cell signaling	GJO_regulatory_system_scratch	15
Regulation and Cell signaling	Regulation and Cell signaling	Glutaredoxins	12
Regulation and Cell signaling	Regulation and Cell signaling	Orphan_regulatory_proteins	1
Regulation and Cell signaling	Regulation and Cell signaling	Phytochromes	17
Regulation and Cell signaling	Regulation and Cell signaling	Stringent_Response,_(p)ppGpp_metabolism	48
Regulation and Cell signaling	Regulation and Cell signaling	cAMP_signaling_in_bacteria	48
Clustering-based subsystems	Related to N-acetylglucosamine utilization subsystem?	CBSS-176279.3.peg.298	53
Virulence	Resistance to antibiotics and toxic compounds	Acriflavin_resistance_cluster	195
Virulence	Resistance to antibiotics and toxic compounds	Arsenic_resistance	1
Virulence	Resistance to antibiotics and toxic compounds	Beta-lactamase	13
Virulence	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance	160
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_2-protein_version_Found_in_Gram-positive_bacteria	5
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_Tripartite_Systems_Found_in_Gram_Negative_Bacteria	15
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance_Efflux_Pumps	82
Virulence	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones	96
Virulence	Resistance to antibiotics and toxic compounds	Streptococcus_pneumoniae_Vancomycin_Tolerance_Locus	1
Virulence	Resistance to antibiotics and toxic compounds	Tetracycline_resistance,_ribosome_protection_type	53
Virulence	Resistance to antibiotics and toxic compounds	The_mdtABCD_multidrug_resistance_cluster	10
Virulence	Resistance to antibiotics and toxic compounds	Tolerance_to_colicin_E2	1
Virulence	Resistance to antibiotics and toxic compounds	Zinc_resistance	5
Respiration	Respiration	Biogenesis_of_c-type_cytochromes	10
Respiration	Respiration	Biogenesis_of_cytochrome_c_oxidases	1
Respiration	Respiration	Formate_hydrogenase	31
Respiration	Respiration	Soluble_cytochromes_and_functionally_related_electron_carriers	5
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Flavodoxin	9
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Riboflavin,_FMN_and_FAD_metabolism	14
Clustering-based subsystems	Ribosomal Protein L28P relates to a set of uncharacterized proteins	A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins	1
Clustering-based subsystems	Ribosome-related cluster	A_Gammaproteobacteria_Cluster_Relating_to_Translation	7
Clustering-based subsystems	Ribosome-related cluster	CBSS-138119.3.peg.2719	84
Protein Metabolism	Secretion	General_Secretion_Pathway	28
Protein Metabolism	Secretion	General_secretory_pathway_(Sec-SRP)_complex_(TC_3.A.5.1.1)	83
Protein Metabolism	Secretion	Twin-arginine_translocation_system	3
Protein Metabolism	Selenoproteins	Selenocysteine_metabolism	15
Motility and Chemotaxis	Social motility and nonflagellar swimming in bacteria	Bacterial_motility:Gliding	24
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	30
Stress Response	Stress Response	Acid_resistance_mechanisms	24
Stress Response	Stress Response	Carbon_Starvation	47
Stress Response	Stress Response	Copper_homeostasis	36
Stress Response	Stress Response	Copper_homeostasis:_copper_tolerance	1
Stress Response	Stress Response	Dimethylarginine_metabolism	13
Stress Response	Stress Response	Flavohaemoglobin	17
Stress Response	Stress Response	Heat_shock_dnaK_gene_cluster_extended	131
Stress Response	Stress Response	Hfl_operon	4
Stress Response	Stress Response	Phage_shock_protein_(psp)_operon	3
Stress Response	Stress Response	Sugar-phosphate_stress_regulation	4
Stress Response	Stress Response	Universal_stress_protein_family	2
Carbohydrates	Sugar alcohols	Di-Inositol-Phosphate_biosynthesis	6
Carbohydrates	Sugar alcohols	Ethanolamine_utilization	10
Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	44
Carbohydrates	Sugar alcohols	Hexitol_degradation	30
Carbohydrates	Sugar alcohols	Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization	79
Sulfur Metabolism	Sulfur Metabolism	Galactosylceramide_and_Sulfatide_metabolism	208
Sulfur Metabolism	Sulfur Metabolism	Thioredoxin-disulfide_reductase	27
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis	41
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis	25
Cofactors, Vitamins, Prosthetic Groups, Pigments	Thiamine and thiamine pyrophosphate	Thiamin_biosynthesis	85
Clustering-based subsystems	TldD cluster	CBSS-354.1.peg.2917	6
RNA Metabolism	Transcription	RNA_polymerase_bacterial	170
RNA Metabolism	Transcription	Transcription_factors_bacterial	72
RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors	20
Clustering-based subsystems	Translation	CBSS-243265.1.peg.198	7
Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	56
Fatty Acids and Lipids	Triacylglycerols	Triacylglycerol_metabolism	11
Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	4
Virulence	Type III, Type IV, ESAT secretion systems	ESAT-6_proteins_secretion_system_in_Firmicutes	1
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_conjugative_transfer_system,_IncI1_type	2
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer	50
Virulence	Type III, Type IV, ESAT secretion systems	Type_III_secretion_system_orphans	5
Virulence	Type III, Type IV, ESAT secretion systems	Type_IV_pilus	7
Virulence	Type VI secretion systems	Type_VI_secretion_systems	21
Unclassified	Unclassified	Acetone_Butanol_Ethanol_Synthesis	10
Unclassified	Unclassified	CBSS-393121.3.peg.1913	9
Unclassified	Unclassified	CBSS-412883.3.peg.2513	2
Unclassified	Unclassified	CBSS-83332.1.peg.3803	222
Unclassified	Unclassified	CBSS-83333.1.peg.946	15
Unclassified	Unclassified	CBSS-87626.3.peg.3639	2
Unclassified	Unclassified	COG1272_Experimental	9
Unclassified	Unclassified	Experimental-Ubiquinone_BiosynthesisVDC	28
Unclassified	Unclassified	Fatty_acid_degradation_regulons	3
Unclassified	Unclassified	Iron-sulfur_cluster_assembly	32
Unclassified	Unclassified	Iron-sulfur_experimental	300
Unclassified	Unclassified	RuvABC_plus_a_hypothetical	38
Unclassified	Unclassified	Selenoprotein_O	2
Unclassified	Unclassified	TrmE_experimental	60
Unclassified	Unclassified	USS-DB-7	51
Unclassified	Unclassified	YHI9	2
Unclassified	Unclassified	YaaA	9
Unclassified	Unclassified	YgfZ-Fe-S	1
Unclassified	Unclassified	YrdC-YciO	14
Unclassified	Unclassified	Zinc_regulated_enzymes	10
Membrane Transport	Uni- Sym- and Antiporters	Na(+)_H(+)_antiporter	8
Carbohydrates	Uptake system	Hexose_Phosphate_Uptake_System	7
Clustering-based subsystems	Urate degradation	CBSS-205922.3.peg.1809	3
Virulence	Virulence	Accessory_colonization_factor	5
Virulence	Virulence	Ton_and_Tol_transport_systems	361
Virulence	Virulence	Type_1_pili_(mannose-sensitive_fimbriae)	24
Clustering-based subsystems	proteosome related	Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	10
Clustering-based subsystems	recX  and regulatory cluster	CBSS-261594.1.peg.788	16
Clustering-based subsystems	tRNA sulfuration	CBSS-89187.3.peg.2957	16
