Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
Virulence	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones	391
Virulence	Resistance to antibiotics and toxic compounds	Tetracycline_resistance,_ribosome_protection_type	136
Virulence	Resistance to antibiotics and toxic compounds	The_mdtABCD_multidrug_resistance_cluster	50
Virulence	Resistance to antibiotics and toxic compounds	Tolerance_to_colicin_E2	7
Virulence	Resistance to antibiotics and toxic compounds	USS-DB-5	1
Virulence	Resistance to antibiotics and toxic compounds	Zinc_resistance	16
Respiration	Respiration	Biogenesis_of_c-type_cytochromes	18
Respiration	Respiration	Biogenesis_of_cytochrome_c_oxidases	1
Respiration	Respiration	Formate_hydrogenase	49
Respiration	Respiration	Soluble_cytochromes_and_functionally_related_electron_carriers	1
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Riboflavin,_FMN_and_FAD_metabolism	8
Clustering-based subsystems	Ribosome-related cluster	A_Gammaproteobacteria_Cluster_Relating_to_Translation	31
Clustering-based subsystems	Ribosome-related cluster	CBSS-138119.3.peg.2719	195
Protein Metabolism	Secretion	General_Secretion_Pathway	36
Protein Metabolism	Secretion	General_secretory_pathway_(Sec-SRP)_complex_(TC_3.A.5.1.1)	171
Protein Metabolism	Secretion	Twin-arginine_translocation_system	11
Protein Metabolism	Selenoproteins	Selenocysteine_metabolism	26
Clustering-based subsystems	Siderophore biosynthesis	CBSS-243265.1.peg.4415	13
Stress Response	Stress Response	Acid_resistance_mechanisms	26
Stress Response	Stress Response	Carbon_Starvation	64
Stress Response	Stress Response	Copper_homeostasis	52
Stress Response	Stress Response	Copper_homeostasis:_copper_tolerance	4
Stress Response	Stress Response	Flavohaemoglobin	36
Stress Response	Stress Response	Heat_shock_dnaK_gene_cluster_extended	89
Stress Response	Stress Response	Hfl_operon	6
Stress Response	Stress Response	Phage_shock_protein_(psp)_operon	1
Stress Response	Stress Response	Sugar-phosphate_stress_regulation	4
Carbohydrates	Sugar alcohols	Ethanolamine_utilization	33
Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	57
Carbohydrates	Sugar alcohols	Hexitol_degradation	40
Carbohydrates	Sugar alcohols	Inositol_catabolism	3
Carbohydrates	Sugar alcohols	Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization	130
Sulfur Metabolism	Sulfur Metabolism	Galactosylceramide_and_Sulfatide_metabolism	439
Sulfur Metabolism	Sulfur Metabolism	Thioredoxin-disulfide_reductase	124
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis	8
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis	57
Cofactors, Vitamins, Prosthetic Groups, Pigments	Thiamine and thiamine pyrophosphate	Thiamin_biosynthesis	234
Clustering-based subsystems	TldD cluster	CBSS-354.1.peg.2917	14
RNA Metabolism	Transcription	RNA_polymerase_bacterial	323
RNA Metabolism	Transcription	Transcription_factors_bacterial	173
RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors	26
Clustering-based subsystems	Translation	CBSS-243265.1.peg.198	11
Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	122
Fatty Acids and Lipids	Triacylglycerols	Triacylglycerol_metabolism	46
Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	9
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_conjugative_transfer_system,_IncI1_type	7
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer	274
Virulence	Type III, Type IV, ESAT secretion systems	Type_III_secretion_system_orphans	1
Virulence	Type III, Type IV, ESAT secretion systems	Type_IV_pilus	12
Virulence	Type VI secretion systems	Type_VI_secretion_systems	2
Unclassified	Unclassified	Acetone_Butanol_Ethanol_Synthesis	34
Unclassified	Unclassified	CBSS-393121.3.peg.1913	7
Unclassified	Unclassified	CBSS-412883.3.peg.2513	7
Unclassified	Unclassified	CBSS-83332.1.peg.3803	413
Unclassified	Unclassified	CBSS-83333.1.peg.946	6
Unclassified	Unclassified	CBSS-87626.3.peg.3639	1
Unclassified	Unclassified	COG1272_Experimental	33
Unclassified	Unclassified	Experimental-Ubiquinone_BiosynthesisVDC	37
Unclassified	Unclassified	Fatty_acid_degradation_regulons	1
Unclassified	Unclassified	Iron-sulfur_cluster_assembly	74
Unclassified	Unclassified	Iron-sulfur_experimental	391
Unclassified	Unclassified	PQQ-dependent_quinoprotein_dehydrogenases	7
Unclassified	Unclassified	RuvABC_plus_a_hypothetical	59
Unclassified	Unclassified	Selenoprotein_O	5
Unclassified	Unclassified	TrmE_experimental	24
Unclassified	Unclassified	USS-DB-7	60
Unclassified	Unclassified	YHI9	2
Unclassified	Unclassified	YgfZ-Fe-S	1
Unclassified	Unclassified	YrdC-YciO	30
Unclassified	Unclassified	Zinc_regulated_enzymes	47
Membrane Transport	Uni- Sym- and Antiporters	Na(+)_H(+)_antiporter	28
Carbohydrates	Uptake system	Hexose_Phosphate_Uptake_System	27
Virulence	Virulence	Accessory_colonization_factor	6
Virulence	Virulence	Ton_and_Tol_transport_systems	32
Virulence	Virulence	Type_1_pili_(mannose-sensitive_fimbriae)	1
Clustering-based subsystems	proteosome related	Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	115
Clustering-based subsystems	recX  and regulatory cluster	CBSS-261594.1.peg.788	25
Clustering-based subsystems	tRNA sulfuration	CBSS-89187.3.peg.2957	139
