Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
Protein Metabolism	Protein biosynthesis	Ribosome_biogenesis_bacterial	108
Protein Metabolism	Protein biosynthesis	Translation_elongation_factor_G_family	27
Protein Metabolism	Protein biosynthesis	Translation_factors_bacterial	92
Protein Metabolism	Protein biosynthesis	Universal_GTPases	277
Protein Metabolism	Protein biosynthesis	tRNA_aminoacylation	950
Protein Metabolism	Protein degradation	Proteasome_bacterial	73
Protein Metabolism	Protein degradation	Protein_degradation	210
Protein Metabolism	Protein degradation	Proteolysis_in_bacteria,_ATP-dependent	120
Clustering-based subsystems	Protein export?	CBSS-393121.3.peg.2760	163
Protein Metabolism	Protein folding	GroEL_GroES	27
Protein Metabolism	Protein folding	Peptidyl-prolyl_cis-trans_isomerase	62
Protein Metabolism	Protein folding	Periplasmic_disulfide_interchange	12
Protein Metabolism	Protein folding	Protein_chaperones	161
Protein Metabolism	Protein processing and modification	Inteins	1
Protein Metabolism	Protein processing and modification	Protein_Acetylation_and_Deacetylation_in_Bacteria	86
Protein Metabolism	Protein processing and modification	Signal_peptidase	3
Nucleosides and Nucleotides	Purines	De_Novo_Purine_Biosynthesis	349
Nucleosides and Nucleotides	Purines	Purine_conversions	369
Nucleosides and Nucleotides	Purines	Purine_nucleotide_synthesis_regulator	14
Nucleosides and Nucleotides	Purines	Xanthosine_utilization_(xap_region)	4
Clustering-based subsystems	Putative GGDEF domain protein related to agglutinin secretion	CBSS-323850.3.peg.3284	37
Clustering-based subsystems	Putative asociate of RNA polymerase sigma-54 factor rpoN	CBSS-316057.3.peg.1308	12
Clustering-based subsystems	Putrescine/GABA utilization cluster-temporal,to add to SSs	GABA_and_putrescine_metabolism_from_cluters	68
Cofactors, Vitamins, Prosthetic Groups, Pigments	Pyridoxine	Pyridoxin_(Vitamin_B6)_Biosynthesis	53
Nucleosides and Nucleotides	Pyrimidines	Pyrimidine_utilization	76
Nucleosides and Nucleotides	Pyrimidines	pyrimidine_conversions	126
Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Menaquinone_and_Phylloquinone_Biosynthesis	98
Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Pyrroloquinoline_Quinone_biosynthesis	17
Carbohydrates	Quorum sensing and biofilm formation	Autoinducer_2_(AI-2)_transport_and_processing_(lsrACDBFGE_operon)	51
Carbohydrates	Quorum sensing and biofilm formation	Biofilm_Adhesin_Biosynthesis	3
RNA Metabolism	RNA processing and modification	ATP-dependent_RNA_helicases,_bacterial	117
RNA Metabolism	RNA processing and modification	Polyadenylation_bacterial	74
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine_Biosynthesis	133
RNA Metabolism	RNA processing and modification	RNA_3&#39;-terminal_phosphate_cyclase	27
RNA Metabolism	RNA processing and modification	RNA_processing_and_degradation,_bacterial	142
RNA Metabolism	RNA processing and modification	Ribonuclease_H	6
RNA Metabolism	RNA processing and modification	rRNA_modification_Bacteria	40
RNA Metabolism	RNA processing and modification	tRNA_modification_Archaea_Henri	57
RNA Metabolism	RNA processing and modification	tRNA_modification_E.coli	459
RNA Metabolism	RNA processing and modification	tRNA_nucleotidyltransferase	24
RNA Metabolism	RNA processing and modification	tRNA_processing	65
Clustering-based subsystems	Recombination related cluster	CBSS-258594.1.peg.613	98
Regulation and Cell signaling	Regulation and Cell signaling	CytR_regulation	9
Regulation and Cell signaling	Regulation and Cell signaling	DNA-binding_regulatory_proteins,_strays	34
Regulation and Cell signaling	Regulation and Cell signaling	GJO_regulatory_system_scratch	47
Regulation and Cell signaling	Regulation and Cell signaling	Glutaredoxins	142
Regulation and Cell signaling	Regulation and Cell signaling	HPr_catabolite_repression_system	2
Regulation and Cell signaling	Regulation and Cell signaling	Orphan_regulatory_proteins	7
Regulation and Cell signaling	Regulation and Cell signaling	Stringent_Response,_(p)ppGpp_metabolism	72
Regulation and Cell signaling	Regulation and Cell signaling	cAMP_signaling_in_bacteria	150
Virulence	Regulation of virulence	Vibrio_Polysaccharide_(VPS)_Biosynthesis	1
Clustering-based subsystems	Related to N-acetylglucosamine utilization subsystem?	CBSS-176279.3.peg.298	16
Virulence	Resistance to antibiotics and toxic compounds	Acriflavin_resistance_cluster	148
Virulence	Resistance to antibiotics and toxic compounds	Arsenic_resistance	16
Virulence	Resistance to antibiotics and toxic compounds	Beta-lactamase	6
Virulence	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance	81
Virulence	Resistance to antibiotics and toxic compounds	Mercuric_reductase	19
Virulence	Resistance to antibiotics and toxic compounds	Mercury_resistance_operon	13
Virulence	Resistance to antibiotics and toxic compounds	MexA-MexB-OprM_Multidrug_Efflux_System	2
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_2-protein_version_Found_in_Gram-positive_bacteria	7
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_Tripartite_Systems_Found_in_Gram_Negative_Bacteria	57
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance_Efflux_Pumps	180
Virulence	Resistance to antibiotics and toxic compounds	Multiple_Antibiotic_Resistance_MAR_locus	10
Virulence	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones	232
Virulence	Resistance to antibiotics and toxic compounds	Streptococcus_pneumoniae_Vancomycin_Tolerance_Locus	1
Virulence	Resistance to antibiotics and toxic compounds	Tetracycline_resistance,_ribosome_protection_type	10
Virulence	Resistance to antibiotics and toxic compounds	The_mdtABCD_multidrug_resistance_cluster	194
Virulence	Resistance to antibiotics and toxic compounds	Tolerance_to_colicin_E2	10
Virulence	Resistance to antibiotics and toxic compounds	Zinc_resistance	11
Respiration	Respiration	Biogenesis_of_c-type_cytochromes	7
Respiration	Respiration	Biogenesis_of_cytochrome_c_oxidases	14
Respiration	Respiration	Formate_hydrogenase	323
Respiration	Respiration	Soluble_cytochromes_and_functionally_related_electron_carriers	7
Respiration	Respiration	Tetrathionate_respiration	5
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Flavodoxin	10
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Riboflavin,_FMN_and_FAD_metabolism	39
Clustering-based subsystems	Ribosome-related cluster	A_Gammaproteobacteria_Cluster_Relating_to_Translation	73
Clustering-based subsystems	Ribosome-related cluster	CBSS-138119.3.peg.2719	103
Protein Metabolism	Secretion	General_Secretion_Pathway	33
Protein Metabolism	Secretion	General_secretory_pathway_(Sec-SRP)_complex_(TC_3.A.5.1.1)	137
Protein Metabolism	Secretion	Twin-arginine_translocation_system	16
Protein Metabolism	Selenoproteins	Selenocysteine_metabolism	151
Clustering-based subsystems	Siderophore biosynthesis	CBSS-243265.1.peg.4415	14
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	11
Stress Response	Stress Response	Acid_resistance_mechanisms	34
Stress Response	Stress Response	Carbon_Starvation	139
Stress Response	Stress Response	Copper_homeostasis	98
Stress Response	Stress Response	Copper_homeostasis:_copper_tolerance	19
Stress Response	Stress Response	Dimethylarginine_metabolism	2
Stress Response	Stress Response	Flavohaemoglobin	111
Stress Response	Stress Response	Heat_shock_dnaK_gene_cluster_extended	117
Stress Response	Stress Response	Hfl_operon	31
Stress Response	Stress Response	Phage_shock_protein_(psp)_operon	11
Stress Response	Stress Response	Sugar-phosphate_stress_regulation	10
Stress Response	Stress Response	Universal_stress_protein_family	3
Carbohydrates	Sugar alcohols	Di-Inositol-Phosphate_biosynthesis	1
Carbohydrates	Sugar alcohols	Ethanolamine_utilization	121
Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	129
Carbohydrates	Sugar alcohols	Hexitol_degradation	87
Carbohydrates	Sugar alcohols	Inositol_catabolism	36
Carbohydrates	Sugar alcohols	Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization	59
Sulfur Metabolism	Sulfur Metabolism	Galactosylceramide_and_Sulfatide_metabolism	119
Sulfur Metabolism	Sulfur Metabolism	Thioredoxin-disulfide_reductase	71
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Cobalamin_synthesis	10
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis	172
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis	199
Cofactors, Vitamins, Prosthetic Groups, Pigments	Thiamine and thiamine pyrophosphate	Thiamin_biosynthesis	145
Clustering-based subsystems	TldD cluster	CBSS-354.1.peg.2917	55
RNA Metabolism	Transcription	RNA_polymerase_bacterial	177
RNA Metabolism	Transcription	Transcription_factors_bacterial	88
RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors	49
Clustering-based subsystems	Translation	CBSS-243265.1.peg.198	23
Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	153
Fatty Acids and Lipids	Triacylglycerols	Glycerol_fermenation_to_1,3-propanediol	1
Fatty Acids and Lipids	Triacylglycerols	Triacylglycerol_metabolism	34
Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	47
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_conjugative_transfer_system,_IncI1_type	8
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer	1
Virulence	Type III, Type IV, ESAT secretion systems	Type_III_secretion_system_orphans	23
Virulence	Type III, Type IV, ESAT secretion systems	Type_IV_pilus	15
Virulence	Type VI secretion systems	Type_VI_secretion_systems	10
Unclassified	Unclassified	Acetone_Butanol_Ethanol_Synthesis	51
Unclassified	Unclassified	CBSS-393121.3.peg.1913	22
Unclassified	Unclassified	CBSS-412883.3.peg.2513	7
Unclassified	Unclassified	CBSS-83332.1.peg.3803	173
Unclassified	Unclassified	CBSS-83333.1.peg.946	47
Unclassified	Unclassified	CBSS-87626.3.peg.3639	2
Unclassified	Unclassified	COG1272_Experimental	38
Unclassified	Unclassified	Experimental-Ubiquinone_BiosynthesisVDC	133
Unclassified	Unclassified	Experimental_-Creatinine_degradation	3
Unclassified	Unclassified	Fatty_acid_degradation_regulons	45
Unclassified	Unclassified	Iron-sulfur_cluster_assembly	80
Unclassified	Unclassified	Iron-sulfur_experimental	478
Unclassified	Unclassified	PQQ-dependent_quinoprotein_dehydrogenases	11
Unclassified	Unclassified	RuvABC_plus_a_hypothetical	70
Unclassified	Unclassified	Selenoprotein_O	9
Unclassified	Unclassified	TrmE_experimental	21
Unclassified	Unclassified	USS-DB-7	78
Unclassified	Unclassified	YHI9	1
Unclassified	Unclassified	YaaA	8
Unclassified	Unclassified	YgfZ-Fe-S	39
Unclassified	Unclassified	YrdC-YciO	33
Unclassified	Unclassified	Zinc_regulated_enzymes	74
Membrane Transport	Uni- Sym- and Antiporters	Na(+)_H(+)_antiporter	14
Carbohydrates	Uptake system	Hexose_Phosphate_Uptake_System	109
Virulence	Virulence	Accessory_colonization_factor	1
Virulence	Virulence	Ton_and_Tol_transport_systems	143
Virulence	Virulence	Type_1_pili_(mannose-sensitive_fimbriae)	69
Clustering-based subsystems	proteosome related	Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	20
Clustering-based subsystems	recX  and regulatory cluster	CBSS-261594.1.peg.788	14
Clustering-based subsystems	tRNA sulfuration	CBSS-89187.3.peg.2957	24
