Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
Regulation and Cell signaling	Regulation and Cell signaling	Glutaredoxins	66
Regulation and Cell signaling	Regulation and Cell signaling	Orphan_regulatory_proteins	6
Regulation and Cell signaling	Regulation and Cell signaling	Sex_pheromones_in_Enterococcus_faecalis_and_other_Firmicutes	4
Regulation and Cell signaling	Regulation and Cell signaling	Stringent_Response,_(p)ppGpp_metabolism	74
Regulation and Cell signaling	Regulation and Cell signaling	cAMP_signaling_in_bacteria	108
Clustering-based subsystems	Related to N-acetylglucosamine utilization subsystem?	CBSS-176279.3.peg.298	13
Virulence	Resistance to antibiotics and toxic compounds	Acriflavin_resistance_cluster	9
Virulence	Resistance to antibiotics and toxic compounds	Beta-lactamase	6
Virulence	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance	66
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_2-protein_version_Found_in_Gram-positive_bacteria	31
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_Tripartite_Systems_Found_in_Gram_Negative_Bacteria	43
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance_Efflux_Pumps	106
Virulence	Resistance to antibiotics and toxic compounds	Multiple_Antibiotic_Resistance_MAR_locus	3
Virulence	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones	144
Virulence	Resistance to antibiotics and toxic compounds	Tetracycline_resistance,_ribosome_protection_type	33
Virulence	Resistance to antibiotics and toxic compounds	The_mdtABCD_multidrug_resistance_cluster	48
Virulence	Resistance to antibiotics and toxic compounds	Tolerance_to_colicin_E2	24
Virulence	Resistance to antibiotics and toxic compounds	Zinc_resistance	12
Respiration	Respiration	Biogenesis_of_c-type_cytochromes	17
Respiration	Respiration	Biogenesis_of_cytochrome_c_oxidases	1
Respiration	Respiration	Formate_hydrogenase	87
Respiration	Respiration	Soluble_cytochromes_and_functionally_related_electron_carriers	10
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Flavodoxin	20
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Riboflavin,_FMN_and_FAD_metabolism	74
Clustering-based subsystems	Ribosomal Protein L28P relates to a set of uncharacterized proteins	A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins	1
Clustering-based subsystems	Ribosome-related cluster	A_Gammaproteobacteria_Cluster_Relating_to_Translation	21
Clustering-based subsystems	Ribosome-related cluster	CBSS-138119.3.peg.2719	106
Protein Metabolism	Secretion	General_Secretion_Pathway	61
Protein Metabolism	Secretion	General_secretory_pathway_(Sec-SRP)_complex_(TC_3.A.5.1.1)	116
Protein Metabolism	Secretion	Twin-arginine_translocation_system	19
Protein Metabolism	Selenoproteins	Selenocysteine_metabolism	49
Motility and Chemotaxis	Social motility and nonflagellar swimming in bacteria	Bacterial_motility:Gliding	1
Stress Response	Stress Response	Acid_resistance_mechanisms	36
Stress Response	Stress Response	Carbon_Starvation	43
Stress Response	Stress Response	Copper_homeostasis	111
Stress Response	Stress Response	Copper_homeostasis:_copper_tolerance	2
Stress Response	Stress Response	Flavohaemoglobin	28
Stress Response	Stress Response	Heat_shock_dnaK_gene_cluster_extended	74
Stress Response	Stress Response	Hfl_operon	12
Stress Response	Stress Response	Phage_shock_protein_(psp)_operon	9
Stress Response	Stress Response	Sugar-phosphate_stress_regulation	14
Stress Response	Stress Response	Universal_stress_protein_family	1
Carbohydrates	Sugar alcohols	Di-Inositol-Phosphate_biosynthesis	26
Carbohydrates	Sugar alcohols	Ethanolamine_utilization	85
Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	68
Carbohydrates	Sugar alcohols	Hexitol_degradation	45
Carbohydrates	Sugar alcohols	Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization	125
Sulfur Metabolism	Sulfur Metabolism	Galactosylceramide_and_Sulfatide_metabolism	134
Sulfur Metabolism	Sulfur Metabolism	Thioredoxin-disulfide_reductase	53
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Cobalamin_synthesis	2
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis	26
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis	93
Cofactors, Vitamins, Prosthetic Groups, Pigments	Thiamine and thiamine pyrophosphate	Thiamin_biosynthesis	145
Clustering-based subsystems	TldD cluster	CBSS-354.1.peg.2917	62
RNA Metabolism	Transcription	RNA_polymerase_bacterial	254
RNA Metabolism	Transcription	Transcription_factors_bacterial	118
RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors	41
Clustering-based subsystems	Translation	CBSS-243265.1.peg.198	12
Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	97
Fatty Acids and Lipids	Triacylglycerols	Triacylglycerol_metabolism	43
Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	17
Clustering-based subsystems	Type III secretion system, extended	CBSS-243265.1.peg.3592	1
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_conjugative_transfer_system,_IncI1_type	2
Virulence	Type III, Type IV, ESAT secretion systems	Type_III_secretion_system_orphans	13
Virulence	Type III, Type IV, ESAT secretion systems	Type_IV_pilus	22
Unclassified	Unclassified	Acetone_Butanol_Ethanol_Synthesis	75
Unclassified	Unclassified	CBSS-393121.3.peg.1913	50
Unclassified	Unclassified	CBSS-412883.3.peg.2513	2
Unclassified	Unclassified	CBSS-83332.1.peg.3803	224
Unclassified	Unclassified	CBSS-83333.1.peg.946	58
Unclassified	Unclassified	CBSS-87626.3.peg.3639	3
Unclassified	Unclassified	COG1272_Experimental	14
Unclassified	Unclassified	Experimental-Ubiquinone_BiosynthesisVDC	61
Unclassified	Unclassified	Fatty_acid_degradation_regulons	7
Unclassified	Unclassified	Iron-sulfur_cluster_assembly	41
Unclassified	Unclassified	Iron-sulfur_experimental	400
Unclassified	Unclassified	PQQ-dependent_quinoprotein_dehydrogenases	4
Unclassified	Unclassified	RuvABC_plus_a_hypothetical	47
Unclassified	Unclassified	Selenoprotein_O	12
Unclassified	Unclassified	TrmE_experimental	53
Unclassified	Unclassified	USS-DB-7	1
Unclassified	Unclassified	YHI9	13
Unclassified	Unclassified	YaaA	1
Unclassified	Unclassified	YgfZ-Fe-S	4
Unclassified	Unclassified	YrdC-YciO	44
Unclassified	Unclassified	Zinc_regulated_enzymes	60
Membrane Transport	Uni- Sym- and Antiporters	Na(+)_H(+)_antiporter	20
Carbohydrates	Uptake system	Hexose_Phosphate_Uptake_System	56
Clustering-based subsystems	Urate degradation	CBSS-205922.3.peg.1809	2
Virulence	Virulence	Accessory_colonization_factor	15
Virulence	Virulence	Ton_and_Tol_transport_systems	34
Virulence	Virulence	Type_1_pili_(mannose-sensitive_fimbriae)	32
Clustering-based subsystems	proteosome related	Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	60
Clustering-based subsystems	recX  and regulatory cluster	CBSS-261594.1.peg.788	22
Clustering-based subsystems	tRNA sulfuration	CBSS-89187.3.peg.2957	18
