Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
Protein Metabolism	Protein folding	Periplasmic_disulfide_interchange	35
Protein Metabolism	Protein folding	Protein_chaperones	192
Protein Metabolism	Protein processing and modification	Protein_Acetylation_and_Deacetylation_in_Bacteria	13
Regulation and Cell signaling	Proteolytic pathway	Regulatory_Intramembrane_Proteolysis_Pathways	1
Nucleosides and Nucleotides	Purines	De_Novo_Purine_Biosynthesis	281
Nucleosides and Nucleotides	Purines	Purine_conversions	291
Nucleosides and Nucleotides	Purines	Purine_nucleotide_synthesis_regulator	4
Clustering-based subsystems	Putative GGDEF domain protein related to agglutinin secretion	CBSS-323850.3.peg.3284	13
Clustering-based subsystems	Putative asociate of RNA polymerase sigma-54 factor rpoN	CBSS-316057.3.peg.1308	55
Clustering-based subsystems	Putrescine/GABA utilization cluster-temporal,to add to SSs	GABA_and_putrescine_metabolism_from_cluters	17
Cofactors, Vitamins, Prosthetic Groups, Pigments	Pyridoxine	Pyridoxin_(Vitamin_B6)_Biosynthesis	97
Nucleosides and Nucleotides	Pyrimidines	Pyrimidine_utilization	11
Nucleosides and Nucleotides	Pyrimidines	pyrimidine_conversions	184
Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Menaquinone_and_Phylloquinone_Biosynthesis	69
Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Pyrroloquinoline_Quinone_biosynthesis	4
Carbohydrates	Quorum sensing and biofilm formation	Autoinducer_2_(AI-2)_transport_and_processing_(lsrACDBFGE_operon)	10
Carbohydrates	Quorum sensing and biofilm formation	Biofilm_Adhesin_Biosynthesis	6
RNA Metabolism	RNA Metabolism	Group_II_intron-associated_genes	9
RNA Metabolism	RNA processing and modification	ATP-dependent_RNA_helicases,_bacterial	62
RNA Metabolism	RNA processing and modification	Polyadenylation_bacterial	16
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine_Biosynthesis	140
RNA Metabolism	RNA processing and modification	RNA_3&#39;-terminal_phosphate_cyclase	32
RNA Metabolism	RNA processing and modification	RNA_processing_and_degradation,_bacterial	123
RNA Metabolism	RNA processing and modification	Ribonuclease_H	28
RNA Metabolism	RNA processing and modification	rRNA_modification_Bacteria	5
RNA Metabolism	RNA processing and modification	tRNA_modification_Archaea_Henri	83
RNA Metabolism	RNA processing and modification	tRNA_modification_E.coli	90
RNA Metabolism	RNA processing and modification	tRNA_nucleotidyltransferase	38
RNA Metabolism	RNA processing and modification	tRNA_processing	146
Clustering-based subsystems	Recombination related cluster	CBSS-198094.1.peg.4426	43
Clustering-based subsystems	Recombination related cluster	CBSS-258594.1.peg.613	72
Regulation and Cell signaling	Regulation and Cell signaling	CytR_regulation	3
Regulation and Cell signaling	Regulation and Cell signaling	DNA-binding_regulatory_proteins,_strays	5
Regulation and Cell signaling	Regulation and Cell signaling	GJO_regulatory_system_scratch	13
Regulation and Cell signaling	Regulation and Cell signaling	Glutaredoxins	35
Regulation and Cell signaling	Regulation and Cell signaling	MazEF_toxin-antitoxing_(programmed_cell_death)_system	1
Regulation and Cell signaling	Regulation and Cell signaling	Orphan_regulatory_proteins	7
Regulation and Cell signaling	Regulation and Cell signaling	Phytochromes	4
Regulation and Cell signaling	Regulation and Cell signaling	Stringent_Response,_(p)ppGpp_metabolism	52
Regulation and Cell signaling	Regulation and Cell signaling	cAMP_signaling_in_bacteria	75
Virulence	Regulation of virulence	Vibrio_Polysaccharide_(VPS)_Biosynthesis	1
Clustering-based subsystems	Related to N-acetylglucosamine utilization subsystem?	CBSS-176279.3.peg.298	46
Virulence	Resistance to antibiotics and toxic compounds	Acriflavin_resistance_cluster	130
Virulence	Resistance to antibiotics and toxic compounds	Arsenic_resistance	15
Virulence	Resistance to antibiotics and toxic compounds	Beta-lactamase	35
Virulence	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance	398
Virulence	Resistance to antibiotics and toxic compounds	Mercuric_reductase	1
Virulence	Resistance to antibiotics and toxic compounds	MexA-MexB-OprM_Multidrug_Efflux_System	1
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_Tripartite_Systems_Found_in_Gram_Negative_Bacteria	24
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance_Efflux_Pumps	284
Virulence	Resistance to antibiotics and toxic compounds	Multiple_Antibiotic_Resistance_MAR_locus	1
Virulence	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones	241
Virulence	Resistance to antibiotics and toxic compounds	Tetracycline_resistance,_ribosome_protection_type	6
Virulence	Resistance to antibiotics and toxic compounds	The_mdtABCD_multidrug_resistance_cluster	26
Virulence	Resistance to antibiotics and toxic compounds	Tolerance_to_colicin_E2	24
Virulence	Resistance to antibiotics and toxic compounds	Zinc_resistance	5
Respiration	Respiration	Biogenesis_of_c-type_cytochromes	29
Respiration	Respiration	Biogenesis_of_cytochrome_c_oxidases	1
Respiration	Respiration	Formate_hydrogenase	82
Respiration	Respiration	Soluble_cytochromes_and_functionally_related_electron_carriers	35
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Flavodoxin	16
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Riboflavin,_FMN_and_FAD_metabolism	69
Clustering-based subsystems	Ribosome-related cluster	A_Gammaproteobacteria_Cluster_Relating_to_Translation	10
Clustering-based subsystems	Ribosome-related cluster	CBSS-138119.3.peg.2719	44
Protein Metabolism	Secretion	General_Secretion_Pathway	9
Protein Metabolism	Secretion	General_secretory_pathway_(Sec-SRP)_complex_(TC_3.A.5.1.1)	140
Protein Metabolism	Secretion	Twin-arginine_translocation_system	19
Protein Metabolism	Selenoproteins	Selenocysteine_metabolism	23
Clustering-based subsystems	Siderophore biosynthesis	CBSS-243265.1.peg.4415	1
Motility and Chemotaxis	Social motility and nonflagellar swimming in bacteria	Bacterial_motility:Gliding	15
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	72
Stress Response	Stress Response	Acid_resistance_mechanisms	90
Stress Response	Stress Response	Carbon_Starvation	58
Stress Response	Stress Response	Copper_homeostasis	46
Stress Response	Stress Response	Copper_homeostasis:_copper_tolerance	13
Stress Response	Stress Response	Flavohaemoglobin	15
Stress Response	Stress Response	Heat_shock_dnaK_gene_cluster_extended	85
Stress Response	Stress Response	Hfl_operon	4
Stress Response	Stress Response	Sugar-phosphate_stress_regulation	2
Stress Response	Stress Response	Universal_stress_protein_family	3
Carbohydrates	Sugar alcohols	Ethanolamine_utilization	32
Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	25
Carbohydrates	Sugar alcohols	Hexitol_degradation	128
Carbohydrates	Sugar alcohols	Inositol_catabolism	7
Carbohydrates	Sugar alcohols	Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization	53
Sulfur Metabolism	Sulfur Metabolism	Galactosylceramide_and_Sulfatide_metabolism	355
Sulfur Metabolism	Sulfur Metabolism	Thioredoxin-disulfide_reductase	86
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Cobalamin_synthesis	5
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis	73
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis	56
Cofactors, Vitamins, Prosthetic Groups, Pigments	Thiamine and thiamine pyrophosphate	Thiamin_biosynthesis	158
Clustering-based subsystems	TldD cluster	CBSS-354.1.peg.2917	16
RNA Metabolism	Transcription	RNA_polymerase_bacterial	287
RNA Metabolism	Transcription	Transcription_factors_bacterial	142
RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors	24
Clustering-based subsystems	Translation	CBSS-243265.1.peg.198	42
Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	89
Fatty Acids and Lipids	Triacylglycerols	Glycerol_fermenation_to_1,3-propanediol	4
Fatty Acids and Lipids	Triacylglycerols	Triacylglycerol_metabolism	10
Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	2
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_conjugative_transfer_system,_IncI1_type	2
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer	40
Virulence	Type III, Type IV, ESAT secretion systems	Type_III_secretion_system_orphans	9
Virulence	Type III, Type IV, ESAT secretion systems	Type_IV_pilus	5
Virulence	Type VI secretion systems	Type_VI_secretion_systems	10
Unclassified	Unclassified	Acetone_Butanol_Ethanol_Synthesis	12
Unclassified	Unclassified	CBSS-393121.3.peg.1913	5
Unclassified	Unclassified	CBSS-412883.3.peg.2513	1
Unclassified	Unclassified	CBSS-83332.1.peg.3803	340
Unclassified	Unclassified	CBSS-83333.1.peg.946	21
Unclassified	Unclassified	CBSS-87626.3.peg.3639	2
Unclassified	Unclassified	COG1272_Experimental	7
Unclassified	Unclassified	Experimental-Ubiquinone_BiosynthesisVDC	34
Unclassified	Unclassified	Fatty_acid_degradation_regulons	21
Unclassified	Unclassified	Iron-sulfur_cluster_assembly	31
Unclassified	Unclassified	Iron-sulfur_experimental	263
Unclassified	Unclassified	RuvABC_plus_a_hypothetical	30
Unclassified	Unclassified	Selenoprotein_O	1
Unclassified	Unclassified	TrmE_experimental	73
Unclassified	Unclassified	USS-DB-7	37
Unclassified	Unclassified	YaaA	19
Unclassified	Unclassified	YgfZ-Fe-S	6
Unclassified	Unclassified	YrdC-YciO	13
Unclassified	Unclassified	Zinc_regulated_enzymes	18
Membrane Transport	Uni- Sym- and Antiporters	Na(+)_H(+)_antiporter	3
Carbohydrates	Uptake system	Hexose_Phosphate_Uptake_System	26
Clustering-based subsystems	Urate degradation	CBSS-205922.3.peg.1809	3
Virulence	Virulence	Accessory_colonization_factor	2
Virulence	Virulence	Ton_and_Tol_transport_systems	329
Virulence	Virulence	Type_1_pili_(mannose-sensitive_fimbriae)	12
Clustering-based subsystems	recX  and regulatory cluster	CBSS-261594.1.peg.788	26
Clustering-based subsystems	tRNA sulfuration	CBSS-89187.3.peg.2957	9
