Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
Nucleosides and Nucleotides	Pyrimidines	Pyrimidine_utilization	61
Nucleosides and Nucleotides	Pyrimidines	pyrimidine_conversions	150
Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Menaquinone_and_Phylloquinone_Biosynthesis	81
Carbohydrates	Quorum sensing and biofilm formation	Autoinducer_2_(AI-2)_transport_and_processing_(lsrACDBFGE_operon)	3
Carbohydrates	Quorum sensing and biofilm formation	Biofilm_Adhesin_Biosynthesis	75
RNA Metabolism	RNA Metabolism	Group_II_intron-associated_genes	40
RNA Metabolism	RNA processing and modification	ATP-dependent_RNA_helicases,_bacterial	108
RNA Metabolism	RNA processing and modification	Polyadenylation_bacterial	51
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine_Biosynthesis	144
RNA Metabolism	RNA processing and modification	RNA_3&#39;-terminal_phosphate_cyclase	70
RNA Metabolism	RNA processing and modification	RNA_processing_and_degradation,_bacterial	137
RNA Metabolism	RNA processing and modification	Ribonuclease_H	7
RNA Metabolism	RNA processing and modification	rRNA_modification_Bacteria	105
RNA Metabolism	RNA processing and modification	tRNA_modification_Archaea_Henri	46
RNA Metabolism	RNA processing and modification	tRNA_modification_E.coli	502
RNA Metabolism	RNA processing and modification	tRNA_nucleotidyltransferase	19
RNA Metabolism	RNA processing and modification	tRNA_processing	80
RNA Metabolism	RNA processing and modification	tRNA_splicing	2
Clustering-based subsystems	Recombination related cluster	CBSS-198094.1.peg.4426	3
Clustering-based subsystems	Recombination related cluster	CBSS-258594.1.peg.613	88
Regulation and Cell signaling	Regulation and Cell signaling	CytR_regulation	10
Regulation and Cell signaling	Regulation and Cell signaling	DNA-binding_regulatory_proteins,_strays	55
Regulation and Cell signaling	Regulation and Cell signaling	GJO_regulatory_system_scratch	79
Regulation and Cell signaling	Regulation and Cell signaling	Glutaredoxins	158
Regulation and Cell signaling	Regulation and Cell signaling	MazEF_toxin-antitoxing_(programmed_cell_death)_system	3
Regulation and Cell signaling	Regulation and Cell signaling	Orphan_regulatory_proteins	15
Regulation and Cell signaling	Regulation and Cell signaling	Stringent_Response,_(p)ppGpp_metabolism	56
Regulation and Cell signaling	Regulation and Cell signaling	cAMP_signaling_in_bacteria	217
Virulence	Regulation of virulence	Vibrio_Polysaccharide_(VPS)_Biosynthesis	1
Clustering-based subsystems	Related to N-acetylglucosamine utilization subsystem?	CBSS-176279.3.peg.298	34
Virulence	Resistance to antibiotics and toxic compounds	Acriflavin_resistance_cluster	6
Virulence	Resistance to antibiotics and toxic compounds	Beta-lactamase	14
Virulence	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance	75
Virulence	Resistance to antibiotics and toxic compounds	Mercuric_reductase	12
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_2-protein_version_Found_in_Gram-positive_bacteria	3
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_Tripartite_Systems_Found_in_Gram_Negative_Bacteria	109
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance_Efflux_Pumps	201
Virulence	Resistance to antibiotics and toxic compounds	Multiple_Antibiotic_Resistance_MAR_locus	5
Virulence	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones	234
Virulence	Resistance to antibiotics and toxic compounds	Tetracycline_resistance,_ribosome_protection_type	18
Virulence	Resistance to antibiotics and toxic compounds	The_mdtABCD_multidrug_resistance_cluster	108
Virulence	Resistance to antibiotics and toxic compounds	Tolerance_to_colicin_E2	48
Virulence	Resistance to antibiotics and toxic compounds	Zinc_resistance	57
Respiration	Respiration	Biogenesis_of_c-type_cytochromes	77
Respiration	Respiration	Biogenesis_of_cytochrome_c_oxidases	12
Respiration	Respiration	Formate_hydrogenase	205
Respiration	Respiration	Soluble_cytochromes_and_functionally_related_electron_carriers	21
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Flavodoxin	10
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Riboflavin,_FMN_and_FAD_metabolism	35
Clustering-based subsystems	Ribosomal Protein L28P relates to a set of uncharacterized proteins	A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins	1
Clustering-based subsystems	Ribosome-related cluster	A_Gammaproteobacteria_Cluster_Relating_to_Translation	53
Clustering-based subsystems	Ribosome-related cluster	CBSS-138119.3.peg.2719	70
Protein Metabolism	Secretion	General_Secretion_Pathway	263
Protein Metabolism	Secretion	General_secretory_pathway_(Sec-SRP)_complex_(TC_3.A.5.1.1)	161
Protein Metabolism	Secretion	Twin-arginine_translocation_system	37
Protein Metabolism	Selenoproteins	Selenocysteine_metabolism	81
Regulation and Cell signaling	Signal transduction in Eukaryotes	P38_MAP_kinase_pathways	1
Motility and Chemotaxis	Social motility and nonflagellar swimming in bacteria	Bacterial_motility:Gliding	1
Stress Response	Stress Response	Acid_resistance_mechanisms	103
Stress Response	Stress Response	Carbon_Starvation	133
Stress Response	Stress Response	Copper_homeostasis	103
Stress Response	Stress Response	Copper_homeostasis:_copper_tolerance	25
Stress Response	Stress Response	Flavohaemoglobin	79
Stress Response	Stress Response	Heat_shock_dnaK_gene_cluster_extended	85
Stress Response	Stress Response	Hfl_operon	36
Stress Response	Stress Response	Phage_shock_protein_(psp)_operon	14
Stress Response	Stress Response	Sugar-phosphate_stress_regulation	13
Stress Response	Stress Response	Universal_stress_protein_family	11
Carbohydrates	Sugar alcohols	Ethanolamine_utilization	143
Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	81
Carbohydrates	Sugar alcohols	Hexitol_degradation	66
Carbohydrates	Sugar alcohols	Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization	109
Sulfur Metabolism	Sulfur Metabolism	Galactosylceramide_and_Sulfatide_metabolism	146
Sulfur Metabolism	Sulfur Metabolism	Thioredoxin-disulfide_reductase	68
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Cobalamin_synthesis	9
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis	48
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis	195
Cofactors, Vitamins, Prosthetic Groups, Pigments	Thiamine and thiamine pyrophosphate	Thiamin_biosynthesis	161
Clustering-based subsystems	TldD cluster	CBSS-354.1.peg.2917	101
RNA Metabolism	Transcription	RNA_polymerase_bacterial	231
RNA Metabolism	Transcription	Transcription_factors_bacterial	95
RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors	65
Clustering-based subsystems	Translation	CBSS-243265.1.peg.198	39
Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	163
Fatty Acids and Lipids	Triacylglycerols	Glycerol_fermenation_to_1,3-propanediol	1
Fatty Acids and Lipids	Triacylglycerols	Triacylglycerol_metabolism	44
Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	86
Virulence	Type III, Type IV, ESAT secretion systems	ESAT-6_proteins_secretion_system_in_Firmicutes	1
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_conjugative_transfer_system,_IncI1_type	586
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer	532
Virulence	Type III, Type IV, ESAT secretion systems	Type_III_secretion_system_orphans	43
Virulence	Type III, Type IV, ESAT secretion systems	Type_IV_pilus	74
Virulence	Type VI secretion systems	Type_VI_secretion_systems	100
Unclassified	Unclassified	Acetone_Butanol_Ethanol_Synthesis	171
Unclassified	Unclassified	CBSS-393121.3.peg.1913	8
Unclassified	Unclassified	CBSS-412883.3.peg.2513	8
Unclassified	Unclassified	CBSS-83332.1.peg.3803	158
Unclassified	Unclassified	CBSS-83333.1.peg.946	90
Unclassified	Unclassified	CBSS-87626.3.peg.3639	9
Unclassified	Unclassified	COG1272_Experimental	23
Unclassified	Unclassified	CR_clusters_Euk_3	1
Unclassified	Unclassified	Experimental-Ubiquinone_BiosynthesisVDC	154
Unclassified	Unclassified	Fatty_acid_degradation_regulons	35
Unclassified	Unclassified	Iron-sulfur_cluster_assembly	85
Unclassified	Unclassified	Iron-sulfur_experimental	436
Unclassified	Unclassified	PQQ-dependent_quinoprotein_dehydrogenases	3
Unclassified	Unclassified	RuvABC_plus_a_hypothetical	41
Unclassified	Unclassified	Selenoprotein_O	17
Unclassified	Unclassified	TrmE_experimental	31
Unclassified	Unclassified	USS-DB-7	329
Unclassified	Unclassified	YHI9	2
Unclassified	Unclassified	YaaA	7
Unclassified	Unclassified	YgfZ-Fe-S	7
Unclassified	Unclassified	YrdC-YciO	16
Unclassified	Unclassified	Zinc_regulated_enzymes	44
Membrane Transport	Uni- Sym- and Antiporters	Na(+)_H(+)_antiporter	11
Carbohydrates	Uptake system	Hexose_Phosphate_Uptake_System	61
Clustering-based subsystems	Urate degradation	CBSS-205922.3.peg.1809	2
Virulence	Virulence	Accessory_colonization_factor	62
Virulence	Virulence	Ton_and_Tol_transport_systems	188
Virulence	Virulence	Type_1_pili_(mannose-sensitive_fimbriae)	188
Clustering-based subsystems	proteosome related	Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	10
Clustering-based subsystems	recX  and regulatory cluster	CBSS-261594.1.peg.788	13
Clustering-based subsystems	tRNA sulfuration	CBSS-89187.3.peg.2957	23
