Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
RNA Metabolism	RNA processing and modification	ATP-dependent_RNA_helicases,_bacterial	41
RNA Metabolism	RNA processing and modification	Polyadenylation_bacterial	4
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine_Biosynthesis	248
RNA Metabolism	RNA processing and modification	RNA_3&#39;-terminal_phosphate_cyclase	16
RNA Metabolism	RNA processing and modification	RNA_processing_and_degradation,_bacterial	141
RNA Metabolism	RNA processing and modification	Ribonuclease_H	13
RNA Metabolism	RNA processing and modification	rRNA_modification_Bacteria	6
RNA Metabolism	RNA processing and modification	tRNA_modification_Archaea_Henri	108
RNA Metabolism	RNA processing and modification	tRNA_modification_E.coli	68
RNA Metabolism	RNA processing and modification	tRNA_nucleotidyltransferase	60
RNA Metabolism	RNA processing and modification	tRNA_processing	208
Clustering-based subsystems	Recombination related cluster	CBSS-198094.1.peg.4426	9
Clustering-based subsystems	Recombination related cluster	CBSS-258594.1.peg.613	141
Regulation and Cell signaling	Regulation and Cell signaling	CytR_regulation	5
Regulation and Cell signaling	Regulation and Cell signaling	DNA-binding_regulatory_proteins,_strays	6
Regulation and Cell signaling	Regulation and Cell signaling	GJO_regulatory_system_scratch	10
Regulation and Cell signaling	Regulation and Cell signaling	Glutaredoxins	15
Regulation and Cell signaling	Regulation and Cell signaling	Orphan_regulatory_proteins	3
Regulation and Cell signaling	Regulation and Cell signaling	Stringent_Response,_(p)ppGpp_metabolism	102
Regulation and Cell signaling	Regulation and Cell signaling	cAMP_signaling_in_bacteria	118
Clustering-based subsystems	Related to N-acetylglucosamine utilization subsystem?	CBSS-176279.3.peg.298	46
Virulence	Resistance to antibiotics and toxic compounds	Acriflavin_resistance_cluster	54
Virulence	Resistance to antibiotics and toxic compounds	Beta-lactamase	16
Virulence	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance	322
Virulence	Resistance to antibiotics and toxic compounds	Mercuric_reductase	6
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_2-protein_version_Found_in_Gram-positive_bacteria	7
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_Tripartite_Systems_Found_in_Gram_Negative_Bacteria	13
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance_Efflux_Pumps	186
Virulence	Resistance to antibiotics and toxic compounds	Multiple_Antibiotic_Resistance_MAR_locus	1
Virulence	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones	440
Virulence	Resistance to antibiotics and toxic compounds	Tetracycline_resistance,_ribosome_protection_type	107
Virulence	Resistance to antibiotics and toxic compounds	The_mdtABCD_multidrug_resistance_cluster	18
Virulence	Resistance to antibiotics and toxic compounds	Tolerance_to_colicin_E2	4
Virulence	Resistance to antibiotics and toxic compounds	Zinc_resistance	2
Respiration	Respiration	Biogenesis_of_c-type_cytochromes	3
Respiration	Respiration	Formate_hydrogenase	45
Respiration	Respiration	Soluble_cytochromes_and_functionally_related_electron_carriers	26
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Flavodoxin	3
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Riboflavin,_FMN_and_FAD_metabolism	31
Clustering-based subsystems	Ribosome-related cluster	A_Gammaproteobacteria_Cluster_Relating_to_Translation	9
Clustering-based subsystems	Ribosome-related cluster	CBSS-138119.3.peg.2719	110
Protein Metabolism	Secretion	General_Secretion_Pathway	31
Protein Metabolism	Secretion	General_secretory_pathway_(Sec-SRP)_complex_(TC_3.A.5.1.1)	214
Protein Metabolism	Secretion	Twin-arginine_translocation_system	1
Protein Metabolism	Selenoproteins	Selenocysteine_metabolism	10
Clustering-based subsystems	Siderophore biosynthesis	CBSS-243265.1.peg.4415	2
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	28
Stress Response	Stress Response	Acid_resistance_mechanisms	30
Stress Response	Stress Response	Carbon_Starvation	29
Stress Response	Stress Response	Copper_homeostasis	26
Stress Response	Stress Response	Copper_homeostasis:_copper_tolerance	6
Stress Response	Stress Response	Flavohaemoglobin	15
Stress Response	Stress Response	Heat_shock_dnaK_gene_cluster_extended	91
Stress Response	Stress Response	Hfl_operon	3
Stress Response	Stress Response	Phage_shock_protein_(psp)_operon	3
Stress Response	Stress Response	Sugar-phosphate_stress_regulation	3
Stress Response	Stress Response	Universal_stress_protein_family	6
Carbohydrates	Sugar alcohols	Ethanolamine_utilization	16
Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	82
Carbohydrates	Sugar alcohols	Hexitol_degradation	91
Carbohydrates	Sugar alcohols	Inositol_catabolism	1
Carbohydrates	Sugar alcohols	Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization	177
Sulfur Metabolism	Sulfur Metabolism	Galactosylceramide_and_Sulfatide_metabolism	598
Sulfur Metabolism	Sulfur Metabolism	Sulfate_reduction-associated_complexes	1
Sulfur Metabolism	Sulfur Metabolism	Thioredoxin-disulfide_reductase	157
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis	152
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis	61
Cofactors, Vitamins, Prosthetic Groups, Pigments	Thiamine and thiamine pyrophosphate	Thiamin_biosynthesis	337
Clustering-based subsystems	TldD cluster	CBSS-354.1.peg.2917	7
RNA Metabolism	Transcription	RNA_polymerase_bacterial	435
RNA Metabolism	Transcription	Transcription_factors_bacterial	155
RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors	56
Clustering-based subsystems	Translation	CBSS-243265.1.peg.198	32
Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	113
Fatty Acids and Lipids	Triacylglycerols	Triacylglycerol_metabolism	39
Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	9
Clustering-based subsystems	Two related proteases	CBSS-257314.1.peg.676	6
Clustering-based subsystems	Type III secretion system, extended	CBSS-243265.1.peg.3592	1
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_secretion_and_conjugative_transfer	37
Virulence	Type III, Type IV, ESAT secretion systems	Type_III_secretion_system_orphans	4
Virulence	Type III, Type IV, ESAT secretion systems	Type_IV_pilus	1
Virulence	Type VI secretion systems	Type_VI_secretion_systems	14
Unclassified	Unclassified	Acetone_Butanol_Ethanol_Synthesis	22
Unclassified	Unclassified	CBSS-393121.3.peg.1913	27
Unclassified	Unclassified	CBSS-412883.3.peg.2513	1
Unclassified	Unclassified	CBSS-83332.1.peg.3803	491
Unclassified	Unclassified	CBSS-83333.1.peg.946	20
Unclassified	Unclassified	CBSS-87626.3.peg.3639	2
Unclassified	Unclassified	COG1272_Experimental	79
Unclassified	Unclassified	Experimental-Ubiquinone_BiosynthesisVDC	12
Unclassified	Unclassified	Fatty_acid_degradation_regulons	11
Unclassified	Unclassified	Iron-sulfur_cluster_assembly	29
Unclassified	Unclassified	Iron-sulfur_experimental	477
Unclassified	Unclassified	RuvABC_plus_a_hypothetical	97
Unclassified	Unclassified	TrmE_experimental	79
Unclassified	Unclassified	USS-DB-7	23
Unclassified	Unclassified	YHI9	2
Unclassified	Unclassified	YaaA	1
Unclassified	Unclassified	YgfZ-Fe-S	4
Unclassified	Unclassified	YrdC-YciO	40
Unclassified	Unclassified	Zinc_regulated_enzymes	41
Membrane Transport	Uni- Sym- and Antiporters	Na(+)_H(+)_antiporter	29
Carbohydrates	Uptake system	Hexose_Phosphate_Uptake_System	3
Virulence	Virulence	Ton_and_Tol_transport_systems	269
Virulence	Virulence	Type_1_pili_(mannose-sensitive_fimbriae)	2
Clustering-based subsystems	proteosome related	Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	85
Clustering-based subsystems	recX  and regulatory cluster	CBSS-261594.1.peg.788	22
Clustering-based subsystems	tRNA sulfuration	CBSS-89187.3.peg.2957	70
