Subsystem Hierarchy 1	Subsystem Hierarchy 2	Subsystem Name	# Hits
Protein Metabolism	Protein biosynthesis	Universal_GTPases	378
Protein Metabolism	Protein biosynthesis	tRNA_aminoacylation	1165
Protein Metabolism	Protein degradation	Proteasome_bacterial	90
Protein Metabolism	Protein degradation	Protein_degradation	237
Protein Metabolism	Protein degradation	Proteolysis_in_bacteria,_ATP-dependent	17
Clustering-based subsystems	Protein export?	CBSS-393121.3.peg.2760	196
Protein Metabolism	Protein folding	GroEL_GroES	75
Protein Metabolism	Protein folding	Peptidyl-prolyl_cis-trans_isomerase	29
Protein Metabolism	Protein folding	Periplasmic_disulfide_interchange	7
Protein Metabolism	Protein folding	Protein_chaperones	274
Protein Metabolism	Protein processing and modification	Protein_Acetylation_and_Deacetylation_in_Bacteria	35
Nucleosides and Nucleotides	Purines	De_Novo_Purine_Biosynthesis	426
Nucleosides and Nucleotides	Purines	Purine_conversions	386
Clustering-based subsystems	Putative GGDEF domain protein related to agglutinin secretion	CBSS-323850.3.peg.3284	4
Clustering-based subsystems	Putative asociate of RNA polymerase sigma-54 factor rpoN	CBSS-316057.3.peg.1308	25
Clustering-based subsystems	Putrescine/GABA utilization cluster-temporal,to add to SSs	GABA_and_putrescine_metabolism_from_cluters	45
Cofactors, Vitamins, Prosthetic Groups, Pigments	Pyridoxine	Pyridoxin_(Vitamin_B6)_Biosynthesis	113
Nucleosides and Nucleotides	Pyrimidines	Pyrimidine_utilization	35
Nucleosides and Nucleotides	Pyrimidines	pyrimidine_conversions	166
Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Menaquinone_and_Phylloquinone_Biosynthesis	68
Carbohydrates	Quorum sensing and biofilm formation	Autoinducer_2_(AI-2)_transport_and_processing_(lsrACDBFGE_operon)	35
Carbohydrates	Quorum sensing and biofilm formation	Biofilm_Adhesin_Biosynthesis	34
RNA Metabolism	RNA Metabolism	Group_II_intron-associated_genes	1
RNA Metabolism	RNA processing and modification	ATP-dependent_RNA_helicases,_bacterial	67
RNA Metabolism	RNA processing and modification	Polyadenylation_bacterial	34
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine_Biosynthesis	110
RNA Metabolism	RNA processing and modification	RNA_3&#39;-terminal_phosphate_cyclase	42
RNA Metabolism	RNA processing and modification	RNA_processing_and_degradation,_bacterial	150
RNA Metabolism	RNA processing and modification	Ribonuclease_H	5
RNA Metabolism	RNA processing and modification	rRNA_modification_Bacteria	39
RNA Metabolism	RNA processing and modification	tRNA_modification_Archaea_Henri	49
RNA Metabolism	RNA processing and modification	tRNA_modification_E.coli	273
RNA Metabolism	RNA processing and modification	tRNA_nucleotidyltransferase	61
RNA Metabolism	RNA processing and modification	tRNA_processing	139
Clustering-based subsystems	Recombination related cluster	CBSS-258594.1.peg.613	103
Regulation and Cell signaling	Regulation and Cell signaling	CytR_regulation	10
Regulation and Cell signaling	Regulation and Cell signaling	DNA-binding_regulatory_proteins,_strays	36
Regulation and Cell signaling	Regulation and Cell signaling	GJO_regulatory_system_scratch	38
Regulation and Cell signaling	Regulation and Cell signaling	Glutaredoxins	101
Regulation and Cell signaling	Regulation and Cell signaling	HPr_catabolite_repression_system	1
Regulation and Cell signaling	Regulation and Cell signaling	MazEF_toxin-antitoxing_(programmed_cell_death)_system	1
Regulation and Cell signaling	Regulation and Cell signaling	Orphan_regulatory_proteins	18
Regulation and Cell signaling	Regulation and Cell signaling	Phytochromes	2
Regulation and Cell signaling	Regulation and Cell signaling	Sex_pheromones_in_Enterococcus_faecalis_and_other_Firmicutes	2
Regulation and Cell signaling	Regulation and Cell signaling	Stringent_Response,_(p)ppGpp_metabolism	84
Regulation and Cell signaling	Regulation and Cell signaling	cAMP_signaling_in_bacteria	187
Virulence	Regulation of virulence	Streptococcus_pyogenes_virulence_regulators	2
Clustering-based subsystems	Related to Menaquinone-cytochrome C reductase  	CBSS-393130.3.peg.129	1
Clustering-based subsystems	Related to N-acetylglucosamine utilization subsystem?	CBSS-176279.3.peg.298	34
Virulence	Resistance to antibiotics and toxic compounds	Acriflavin_resistance_cluster	13
Virulence	Resistance to antibiotics and toxic compounds	Arsenic_resistance	10
Virulence	Resistance to antibiotics and toxic compounds	Beta-lactamase	31
Virulence	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance	122
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_2-protein_version_Found_in_Gram-positive_bacteria	14
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance,_Tripartite_Systems_Found_in_Gram_Negative_Bacteria	75
Virulence	Resistance to antibiotics and toxic compounds	Multidrug_Resistance_Efflux_Pumps	173
Virulence	Resistance to antibiotics and toxic compounds	Multiple_Antibiotic_Resistance_MAR_locus	9
Virulence	Resistance to antibiotics and toxic compounds	Resistance_to_fluoroquinolones	205
Virulence	Resistance to antibiotics and toxic compounds	Tetracycline_resistance,_ribosome_protection_type	43
Virulence	Resistance to antibiotics and toxic compounds	The_mdtABCD_multidrug_resistance_cluster	88
Virulence	Resistance to antibiotics and toxic compounds	Tolerance_to_colicin_E2	23
Virulence	Resistance to antibiotics and toxic compounds	Zinc_resistance	26
Respiration	Respiration	Biogenesis_of_c-type_cytochromes	16
Respiration	Respiration	Biogenesis_of_cytochrome_c_oxidases	2
Respiration	Respiration	Formate_hydrogenase	157
Respiration	Respiration	Soluble_cytochromes_and_functionally_related_electron_carriers	16
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Flavodoxin	7
Cofactors, Vitamins, Prosthetic Groups, Pigments	Riboflavin, FMN, FAD	Riboflavin,_FMN_and_FAD_metabolism	24
Clustering-based subsystems	Ribosomal Protein L28P relates to a set of uncharacterized proteins	A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins	8
Clustering-based subsystems	Ribosome-related cluster	A_Gammaproteobacteria_Cluster_Relating_to_Translation	32
Clustering-based subsystems	Ribosome-related cluster	CBSS-138119.3.peg.2719	132
Membrane Transport	SecY2-SecA2 specialized system	SecY2-SecA2_Specialized_Transport_System	1
Protein Metabolism	Secretion	General_Secretion_Pathway	62
Protein Metabolism	Secretion	General_secretory_pathway_(Sec-SRP)_complex_(TC_3.A.5.1.1)	183
Protein Metabolism	Secretion	HtrA_and_Sec_secretion	2
Protein Metabolism	Secretion	Twin-arginine_translocation_system	18
Protein Metabolism	Selenoproteins	Selenocysteine_metabolism	51
Clustering-based subsystems	Siderophore biosynthesis	CBSS-243265.1.peg.4415	1
Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	4
Stress Response	Stress Response	Acid_resistance_mechanisms	55
Stress Response	Stress Response	Carbon_Starvation	71
Stress Response	Stress Response	Copper_homeostasis	55
Stress Response	Stress Response	Copper_homeostasis:_copper_tolerance	13
Stress Response	Stress Response	Dimethylarginine_metabolism	1
Stress Response	Stress Response	Flavohaemoglobin	31
Stress Response	Stress Response	Heat_shock_dnaK_gene_cluster_extended	100
Stress Response	Stress Response	Hfl_operon	15
Stress Response	Stress Response	Phage_shock_protein_(psp)_operon	3
Stress Response	Stress Response	Sugar-phosphate_stress_regulation	14
Stress Response	Stress Response	Universal_stress_protein_family	13
Membrane Transport	Sugar Phosphotransferase Systems, PTS	Fructose_and_Mannose_Inducible_PTS	1
Membrane Transport	Sugar Phosphotransferase Systems, PTS	Sucrose-specific_PTS	3
Carbohydrates	Sugar alcohols	Ethanolamine_utilization	88
Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	62
Carbohydrates	Sugar alcohols	Hexitol_degradation	56
Carbohydrates	Sugar alcohols	Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization	74
Sulfur Metabolism	Sulfur Metabolism	Galactosylceramide_and_Sulfatide_metabolism	92
Sulfur Metabolism	Sulfur Metabolism	Thioredoxin-disulfide_reductase	111
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis	17
Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis	74
Cofactors, Vitamins, Prosthetic Groups, Pigments	Thiamine and thiamine pyrophosphate	Thiamin_biosynthesis	195
Clustering-based subsystems	TldD cluster	CBSS-354.1.peg.2917	50
RNA Metabolism	Transcription	RNA_polymerase_bacterial	395
RNA Metabolism	Transcription	Transcription_factors_bacterial	154
RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors	63
Clustering-based subsystems	Translation	CBSS-243265.1.peg.198	21
Clustering-based subsystems	Translation	CBSS-326442.4.peg.1852	105
Fatty Acids and Lipids	Triacylglycerols	Glycerol_fermenation_to_1,3-propanediol	1
Fatty Acids and Lipids	Triacylglycerols	Triacylglycerol_metabolism	21
Clustering-based subsystems	Tricarboxylate transporter	CBSS-49338.1.peg.459	13
Clustering-based subsystems	Type III secretion system, extended	CBSS-243265.1.peg.3592	24
Virulence	Type III, Type IV, ESAT secretion systems	ESAT-6_proteins_secretion_system_in_Firmicutes	3
Virulence	Type III, Type IV, ESAT secretion systems	Type_4_conjugative_transfer_system,_IncI1_type	502
Virulence	Type III, Type IV, ESAT secretion systems	Type_III_secretion_system_orphans	14
Virulence	Type III, Type IV, ESAT secretion systems	Type_IV_pilus	36
Virulence	Type VI secretion systems	Type_VI_secretion_systems	53
Unclassified	Unclassified	Acetone_Butanol_Ethanol_Synthesis	23
Unclassified	Unclassified	CBSS-393121.3.peg.1913	33
Unclassified	Unclassified	CBSS-412883.3.peg.2513	4
Unclassified	Unclassified	CBSS-83332.1.peg.3803	254
Unclassified	Unclassified	CBSS-83333.1.peg.946	46
Unclassified	Unclassified	CBSS-87626.3.peg.3639	6
Unclassified	Unclassified	COG1272_Experimental	54
Unclassified	Unclassified	Experimental-Ubiquinone_BiosynthesisVDC	90
Unclassified	Unclassified	Fatty_acid_degradation_regulons	24
Unclassified	Unclassified	Iron-sulfur_cluster_assembly	51
Unclassified	Unclassified	Iron-sulfur_experimental	434
Unclassified	Unclassified	PQQ-dependent_quinoprotein_dehydrogenases	1
Unclassified	Unclassified	RuvABC_plus_a_hypothetical	86
Unclassified	Unclassified	Selenoprotein_O	4
Unclassified	Unclassified	TrmE_experimental	31
Unclassified	Unclassified	USS-DB-7	252
Unclassified	Unclassified	YHI9	2
Unclassified	Unclassified	YaaA	2
Unclassified	Unclassified	YgfZ-Fe-S	2
Unclassified	Unclassified	YrdC-YciO	41
Unclassified	Unclassified	Zinc_regulated_enzymes	26
Membrane Transport	Uni- Sym- and Antiporters	Na(+)_H(+)_antiporter	18
Carbohydrates	Uptake system	Hexose_Phosphate_Uptake_System	30
Clustering-based subsystems	Urate degradation	CBSS-205922.3.peg.1809	1
Virulence	Virulence	Accessory_colonization_factor	26
Virulence	Virulence	Streptococcus_pyogenes_Virulome	1
Virulence	Virulence	Ton_and_Tol_transport_systems	73
Virulence	Virulence	Type_1_pili_(mannose-sensitive_fimbriae)	118
Clustering-based subsystems	proteosome related	Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	34
Clustering-based subsystems	recX  and regulatory cluster	CBSS-261594.1.peg.788	25
Clustering-based subsystems	tRNA sulfuration	CBSS-89187.3.peg.2957	44
