"NCBIanno","r.squared","Intercept","Firmicutes.coef","Actinobacter.coef","BF.indicator","Firm.coef.p","Actino.coef.p","BF.coef.p"
"AA676727.1",0.645196148595536,0.455877984294551,10.1240917503749,5.34713398142124,4.03533803590716,0.0433428794565493,0.0207832276922873,0.0258254726977905
"AI797618.1",0.65436028233964,0.230814482010311,14.8673819914697,6.29832202252321,5.7306876120261,0.0247306148888516,0.0282035245488914,0.0160610175362816
"BC030114.1",0.6217087030229,-0.399998843542111,15.873152420591,7.50018221124398,6.08488978891111,0.0388592065261535,0.0289866719477281,0.0267935634507546
"AI732085.1",0.602627417948906,0.546296155772207,15.3655580009105,6.72351308288185,6.16213524655581,0.0442417310510484,0.0442833715118837,0.0257816578049850
"BC071723.1",0.645375264041095,-0.226014538050516,13.2638939895879,6.06430986377931,5.11564203139775,0.0305661698725017,0.0256946329735131,0.0201437667683414
"AK091616.1",0.639377954833474,1.07441704068611,17.7309923318750,7.41689775075744,6.91985061593816,0.0285958784713082,0.0341064880680122,0.0178107047466931
"NM_152608.2",0.598340458034041,0.300309009954208,16.1033040294844,6.48729864748727,6.22910475265177,0.0369935364147814,0.0499187227928395,0.0244856375758623
"BX102791.1",0.896295011489291,9.01385519579907,-4.55167331173825,-1.40060839238755,-2.20880143465160,0.00132645597995165,0.00851570011989254,0.000181194321053770
"BF510847.1",0.714478285988075,4.85190016222657,4.77627699465348,1.74488704003472,1.94356309183473,0.0131132548944124,0.0283088306484022,0.00623127772724486
"AI742088.1",0.657541577742492,-0.529214636191145,14.9668169617093,5.97153701686759,5.74389243350007,0.0215895927896061,0.0313702505271959,0.0141495503766045
"AA831778.1",0.655627381199747,1.97021786313438,7.6060821869385,4.41241946777571,2.96678408127462,0.0466621454953235,0.0151407929276771,0.0305550026896259
"T82277.1",0.707672397300147,0.243573780838657,10.4332369770313,5.31650418001717,4.56506280222646,0.0306448732444894,0.0163035210479247,0.0115496844276461
"CD238996.1",0.656420854544261,-0.792412202590798,16.6336750380063,6.83438376623943,6.45844761745397,0.023579844584279,0.0303921034050630,0.0147697114694662
"AK095902.1",0.692593940523684,1.83013518269068,6.8814564702676,4.23007404011561,2.97658241711903,0.0485892504105107,0.0122788222146952,0.0210436095020412
"AL834492.1",0.675570872705205,15.4465624760354,-9.09215969464893,-4.08590799552189,-3.79484552140946,0.0285380389391206,0.0256743408220829,0.0131965596754961
"NM_152832.1",0.698315312006314,3.60255348037726,4.45663883777298,2.52840651011002,1.41658357286072,0.0251786875412838,0.00789686854727859,0.0359708512724198
"AI291630.1",0.634880435649855,-2.51958678179980,21.0603154856978,8.2928750596388,7.09989071354408,0.033710327402551,0.0435706023009538,0.0442122573917
"CD251733.1",0.673501035933467,0.313115898406852,10.5023963608769,5.25795607796498,4.51590166577058,0.0381191827353388,0.0224522292259594,0.0161731170930846
"AK094902.1",0.664742834707721,-0.623819520283319,11.8653370491393,5.78506664168905,5.15518049147328,0.0406252532416119,0.0268415699371722,0.0166668365260362
"AW874640.1",0.904816779769843,5.5717316861817,2.98874146120709,1.81714211408067,1.26681133808499,0.00485112477448127,0.000694826927673619,0.00139964912146135
"AI879968.1",0.6742310261035,2.31214472754753,9.7079382286334,3.36109852871022,3.09887223638913,0.0107619363508955,0.0295425072601852,0.0159558183464007
"BQ428303.1",0.675259674321601,-0.590016369105795,15.2072952383970,7.37236519373002,6.14404758875366,0.0295058138226467,0.0194010277322476,0.015850027275284
"CA848075.1",0.778327676489602,4.78554303385798,2.58359119906345,1.50891778232509,0.822958689029491,0.0110964903175047,0.00258325123636178,0.0165768551184564
"AK024411.1",0.66925735791596,0.857108029757707,10.5311926146692,5.86878497890575,4.58792088132767,0.0493900743403401,0.0193493997700303,0.020826451307838
"INCYTE UNIQUE",0.701696950985251,10.0908990462839,-5.84909280775132,-2.40814883365729,-1.90794453425055,0.0110075085913519,0.0145509612558639,0.0148108279535336
"BX093507.1",0.852293820547762,5.62323955880998,2.54433659975968,1.30192311835432,0.900838007699202,0.00218419310278075,0.00090096731553584,0.00199058221014942
"T86940.1",0.625302036535772,5.28148892851163,3.37084259704168,1.85170273682763,1.26879871576430,0.0493427631762962,0.0205415742871784,0.0372108272815645
"R42863.1",0.606042967010868,5.70786360077753,2.37806707269401,1.15215222206932,0.828520397871306,0.0397767948899733,0.0269032781421581,0.0396714700848700
"NM_001018017.1",0.746872826653832,1.52259536202953,7.67609165961493,4.85879931743492,3.33512840943409,0.0318711953818764,0.00616860471708107,0.0124955307938616
"NM_017890.3",0.686162582893106,3.30450714443042,5.38418710332564,1.51156824212113,1.70691673599787,0.00729752674910723,0.0477041945996322,0.0114065011090155
"AA917907.1",0.730355815895704,4.18680874980814,2.58800290671171,1.22419692995751,0.874612898404029,0.0112341447332649,0.0077653894852079,0.0128797406817420
"AW105054.1",0.626461396110917,1.52533398240408,16.4946494707474,6.99092691341662,6.7353017719062,0.0370408719281572,0.0417152468533171,0.0195639883373618
"AL049937.1",0.677724962523945,0.221761920714466,11.4476129654893,5.57738853306375,4.4891140123869,0.0269539819700061,0.0172162476133160,0.0163510728025508
"BF436024.1",0.698852944799256,-0.549134295348361,12.8427719362497,6.25066600444752,5.28975701372956,0.0252354628302814,0.0161026232493743,0.0121897177383860
"AF461900.1",0.667137042938399,-1.15726982765744,14.0351333923435,6.82171459283779,5.84642572591572,0.0347424250631044,0.0229162461242805,0.0166827760324129
"AW817966.1",0.596763062603916,0.138069876299522,16.0757887977385,7.74727254087166,6.16318936072092,0.048633832839112,0.0341917844367497,0.0341762494415772
"AW044502.1",0.627908825947869,11.0494750388857,-7.18052368626558,-2.58934756075137,-2.51653894263095,0.0199036569271254,0.0426568061008199,0.0193496535763507
"BM666043.1",0.760670160696164,-1.48903108311931,14.1316829085104,6.23886817136027,6.09919517962088,0.0128005579225361,0.0123053752328976,0.00449751413383479
"BF510381.1",0.655827050074448,0.71459260904773,9.82504996035246,5.37812890968762,3.95822450493936,0.0438012735417823,0.0180669316247416,0.0250240791728544
"BX095383.1",0.756641618597519,2.58426306407671,6.67486786570356,2.11723140945910,2.60258960469701,0.00553567761315533,0.0242601743626614,0.00306938144165324
"AI636698.1",0.903170031709174,3.84012766248422,4.74715829015721,1.44630200277871,1.75952583478938,0.000183120556314536,0.00158890235324235,0.000123493395010046
"H96903.1",0.644783469378294,0.408380665469879,14.1864492236163,5.84209240166085,5.41058712837397,0.0250406835482999,0.031898057394513,0.0170506171655118
"AB033094.1",0.612444653372058,0.108932339322821,14.7405575742142,6.67868018053566,5.91974092459259,0.0434354827549879,0.0382695772354443,0.025110017548986
"AW295236.1",0.622538614409392,4.82703325111769,3.34609806157906,1.64229726670894,1.07929396950875,0.0341706617989067,0.0216094522173298,0.0453006401027492
"AI937195.1",0.719897287194023,-1.09730328510288,14.5557368196144,5.89833762315718,5.61167403830897,0.0253607181239440,0.0274557159305665,0.0134929284076924
"H59615.1",0.641640403494982,0.0214363117376241,11.8117534580948,5.56450172254312,5.12909165481455,0.046336489373863,0.0353802543679275,0.0195542136951558
"AB046810.2",0.63623266402293,2.37398221117649,7.23143591437903,2.58305180260954,2.43231196835781,0.0171613262918248,0.0389266119917848,0.0199030776406347
"AI821542.1",0.657729011316966,-0.200159844791037,10.5315245348237,5.3792935973838,4.51947935574896,0.0445921129115535,0.0246721760078390,0.0196415947076301
"AA775180.1",0.653886850559796,0.184147661427911,10.7855792777859,5.28910197550508,4.46872236649755,0.0388069855750151,0.0249369004026562,0.0193924729238692
"AA001693.1",0.645389423722692,1.00893919314692,14.9726441552485,6.68266184019163,5.79812119413695,0.0295793868471382,0.0273721963845409,0.0191068263085576
"AK027193.1",0.672389350197642,0.313050924028313,17.7387534798921,7.17625768884482,6.91159978037824,0.0200234522778903,0.0276844315947073,0.0121799873373982
"CD359469.1",0.632890780453596,3.16479522349833,6.30241805524691,2.90127630915065,2.34590025109037,0.0318882076390214,0.0261176372325282,0.0244358367121731
"BF002683.1",0.622522429866634,0.661274231973634,11.6113299809897,5.94400013812547,4.45641004725848,0.0450244069621254,0.0247204453793764,0.0312936885464788
"AA827978.1",0.713117144523967,1.77573178348889,10.0752981648956,2.95583703445402,3.35477258209033,0.00577979071468205,0.0341727174000394,0.00721425818341703
"CB053130.1",0.608841248579669,-0.425432967694036,15.7600925369330,7.4553665179417,5.97500005205548,0.0420783334302057,0.0314156233523241,0.0305085623483478
"BX108820.1",0.64502032317032,0.491881392985299,13.7029443827080,6.19370688325332,5.00987136636363,0.0493367018290001,0.0363523394445614,0.0344464517725903
"BG192873.1",0.814953046112271,5.42738065910095,2.09090239438461,1.65044170591782,0.604923069231351,0.0199979451622962,0.00100116678915911,0.0415144201318798
"AW081507.1",0.690638799755554,7.68485638105267,-2.90210013951563,-0.978742190507636,-1.20359016831008,0.0168150965837317,0.0471177233165467,0.00747455170055274
"AW842975.1",0.78384425581682,10.1972402054854,-4.23471602146909,-1.57566416958806,-1.68093917963724,0.0155420486660269,0.0183604405744881,0.00588823704470095
"BM989011.1",0.67082866738492,-1.85536575893480,18.8155696110536,8.05110618827713,7.72070912153724,0.0308585884230195,0.0371715829636413,0.0191167127848547
"AK095743.1",0.624993779314406,0.73285254768443,11.7789287732296,5.56285085682463,4.50914971695781,0.0377178659034120,0.0281354258578911,0.0260872231209612
"AA767498.1",0.727954222305412,2.45466702419268,10.4039094481852,3.27740489770138,3.70917246824074,0.00592884758918837,0.0263673083938248,0.00525845539812186
"BG745182.1",0.70848475817162,-0.566903834984489,14.8754282838550,7.20852857644332,5.88168040644538,0.0202099326857983,0.0129223397976401,0.0114986118607251
"NM_031887.2",0.729354724076892,4.25965948017903,3.04977160366418,1.33635310515953,1.01623989293154,0.00931575901199515,0.0092656364880661,0.0114442600860603
"AF088010.1",0.668864148846424,1.17112002935716,15.7600006677196,6.27391806287212,5.73007554880802,0.0284341480479618,0.0393061439923953,0.0238370098533794
"AI821168.1",0.659279827386879,0.98962527235885,13.3932095246569,5.86590161070064,5.38077403481142,0.0280821272011283,0.028008027104404,0.0153758940495155
"AA740981.1",0.648495057090059,0.535511899028431,10.3210303796417,5.1541959979014,4.35639686937249,0.0440478501215977,0.0266604108008893,0.0207653537288161
"AW469226.1",0.621185998787237,-0.116703740666582,14.0222317260775,6.39084199432832,5.4934892767463,0.0384909583758602,0.0330316589653643,0.0242787100702070
"AI308206.1",0.684368656116891,10.0794073910383,-3.81241506294926,-1.59101673934791,-1.61506027561758,0.0249137488087076,0.0301389220413189,0.0105449567739120
"AA737405.1",0.617348357643752,-0.278338783682982,16.8470919090769,7.03635043093613,6.74241062216038,0.0367543715031185,0.0436624155230205,0.0211130276664965
"CA944807.1",0.62553345827759,-0.292926920307255,16.7312559522051,7.49497969280538,6.56980564311344,0.0363436229079354,0.0332749910934515,0.022575821436801
"AK026867.1",0.649968667719341,1.62850041140334,9.0061749819466,4.59116967386064,3.87458265887835,0.0475875986110906,0.0267809280940369,0.020998590313023
"BM992838.1",0.639372452668175,-0.855120398562686,13.3057314577093,7.30026351630853,5.31870302727107,0.0491946233006503,0.0205733531220626,0.0294392376240727
"AV700912.1",0.632374669949223,-1.04304888420734,15.840335418877,6.94595536293493,6.45758613705288,0.0368940152092735,0.0366379713250069,0.0196115770947851
"AA465261.1",0.690459117988329,2.45695935177988,5.54413422314915,2.60214457089271,2.67779775023034,0.0461603237237420,0.0357357740701367,0.0121518734669418
"BF528467.1",0.8250197816682,7.27833265830833,-1.93949765220509,-0.480789630610312,-0.760223637845964,0.00153031157768755,0.0249282923579781,0.000772933299226537
"NM_005629.1",0.603181689644325,-1.33133888160681,14.0704221732926,6.29839327383052,5.5521605083128,0.0437199370144355,0.0402883393468653,0.0271540712017792
"F10662.1",0.678955588936895,8.11341529965283,-3.08167841359053,-1.30415614849962,-1.28370962392077,0.0251117369835020,0.0287441365535848,0.0115077197329512
"AW081581.1",0.633965427389939,-0.445996201706919,14.1900280642783,6.9174559326815,5.57140152502853,0.0393306466601799,0.0259223831973745,0.0246425680679790
"CA413744.1",0.579340178137433,-0.175276002931847,13.7257360205508,6.09744842943477,4.8905544985353,0.0424301908976605,0.040190221914447,0.0389782042686818
"BQ183572.1",0.77913445525546,10.2701349001096,-1.99822528961325,-1.22933153911596,-1.05277806881018,0.0405708507905071,0.00967632623492847,0.00676800159803679
"AA834765.1",0.672060911574231,1.87751522978282,9.12115940717253,3.42885169394123,3.59212455731521,0.0187114964500905,0.0346393236863378,0.0107698496650392
"CA951969.1",0.609416256896728,2.07720189908285,14.6141994934046,6.29420557180781,6.07411502702124,0.0456104248273644,0.0482841464666241,0.0230645730917667
"NM_001305.3",0.674610688864701,-2.75275110853619,22.8297875870403,6.8734029864234,7.83529876665802,0.00969055030417027,0.045871558831384,0.0103665298950019
"BE465675.1",0.614663591215751,-0.160976230673937,16.2206585052400,7.22908596913085,6.33131251683506,0.0387098401490132,0.0361800468076893,0.0248026134697301
"AI110854.1",0.659423997166997,3.67650919511996,4.1795586789001,1.76414386561683,1.14346694429193,0.0191450985168644,0.0223101760598738,0.0488702288758184
"AL832691.1",0.65216932508491,0.959993153585544,14.0690754683834,6.74690881698695,5.95206394894221,0.0403301406348958,0.0284482455626931,0.0185455833701614
"BC007733.2",0.653333736332057,0.470358760433033,9.30788015052258,4.94391229422411,3.96869805447883,0.048454666610341,0.0231338620256168,0.0222730450220053
"AK130518.1",0.621702351212438,-0.0545533216579562,17.9463849154884,7.40273148439498,6.92806980890489,0.0315606213048578,0.0395035411009806,0.0207732191753731
"BI754982.1",0.7217355163489,8.06822235582858,-1.77586080959512,-0.67625036660418,-0.801350570914536,0.0203089700081687,0.0354819129961481,0.0061183656270032
"AA209466.1",0.641052311812698,-0.650805849652776,13.2796341779181,6.208535346243,5.36797133445704,0.0371225926012656,0.0287959248697192,0.0204719235984123
"AK074630.1",0.605157779377196,0.286404841795887,15.8345455967209,6.96496476705,6.11573901465753,0.0398014273515932,0.0390800338608121,0.0266853329771114
"BC033940.1",0.638769087001874,-1.14694980323921,16.6636475504617,7.80793489731445,6.49192758575568,0.0345761302948682,0.026476209897921,0.0220838466102441
"INCYTE UNIQUE",0.750634665923345,4.36177840342250,3.34525930255213,1.51222686103844,1.00472263286338,0.0075500015860565,0.00643879927928113,0.0150457128148673
"BQ267958.1",0.597831344113912,0.65944027580312,14.6575434316206,6.27736251853695,5.89347724601801,0.0448008896689895,0.0483902492353621,0.0258765040144706
"AI189551.1",0.624684245156719,0.254883171762556,13.8085051302681,6.84612839926166,5.48965166705455,0.0448520115821023,0.0280020943969015,0.0271165555167040
"BM993438.1",0.668669771217056,1.93681974272627,6.95936336205375,3.55803443784178,2.69385927989377,0.0313361800759139,0.0164776925147854,0.0203797462583573
"AL036437.1",0.650238711634232,0.215596017782409,10.4478000887874,4.83792892320753,4.47952147183398,0.0405307876171019,0.0327933915738844,0.0176084715055176
"AI884767.1",0.594334136795445,0.191851256398817,15.6252670047226,6.62931304097109,6.18392588244285,0.0434950348185690,0.0485853521669426,0.0266807009560691
"AI929772.1",0.858359494427671,9.32993111587671,-1.32193379310459,-0.922187590120205,-0.78522998507447,0.0285454752763665,0.00322863822829572,0.00223391207679656
"BU617887.1",0.655077032990655,-0.337891738352961,18.0179583340411,7.48862828119365,6.97576492131438,0.0241086992073193,0.0296756895642925,0.0153239908772493
"CK001254.1",0.856319015594721,8.01510231522754,1.65222033528146,-1.01938580969119,0.813058299829085,0.0337757513706406,0.00754208773661992,0.00744272287496467
"BQ025789.1",0.653352485491537,0.747628797462784,16.5732553547815,6.91588147827478,6.5867621822267,0.0265766188098873,0.0320819603270143,0.0151752258633117
"R40172.1",0.65060832146773,-2.51933989378684,17.6716192563083,6.51643160284488,7.2026630767206,0.0252022710700226,0.0482381706752689,0.0127703594953804
"AK095174.1",0.656705468868743,0.0704334375876322,11.4668396332963,5.84964092039495,4.87692404627056,0.0437099027620931,0.0242422443980751,0.0199278819873163
"T65932.1",0.691853134795264,0.972950748507388,9.43843867198708,4.63915923713383,4.30475097358962,0.0386989455456349,0.0246280710995335,0.0126487896329841
"AL704383.1",0.72331798511642,3.20561530473176,7.32523875630283,2.74352975299190,2.65268571418108,0.00834877034332084,0.0170811989456581,0.00688915593687571
"BX489190.1",0.683089544518361,0.632331556371586,9.30308609407324,4.95133988506726,3.9592123256005,0.0379496099456600,0.0172211592929553,0.0168313532366190
"BX116084.1",0.631045182781444,0.497268929611876,12.8940030619277,5.97071485596344,5.42094132645964,0.0443236865528844,0.0360225661816361,0.0212683800651907
"NM_021090.2",0.841442239403807,5.51339758292777,2.16829315977437,0.393705106488812,0.713669242425013,0.000526640244602813,0.0409155085808961,0.000735265746963779
"AA831976.1",0.620699967096209,0.164827477874602,15.5360149619552,7.1713622861914,6.05225631707504,0.038949996786558,0.0318405125844187,0.0251709276162450
"NM_153614.2",0.72509094946491,4.43970338196638,3.37791032202448,1.06788826906191,1.02959244229218,0.00520368461107716,0.0233934151507199,0.0099912580613394
"AI808358.1",0.640541210561143,0.123476991320401,13.8474729981766,6.33864367477019,5.80113871711337,0.0400070688490466,0.0338148415793064,0.0191611089067312
"BF968488.1",0.710137927478153,0.139132229342664,9.73362436574083,4.44635207701474,3.72773662247057,0.0416892544850597,0.0121783087563469,0.0372162870659508
"BU176439.1",0.66868085605851,0.0718131856197645,14.0035149651368,6.4503509867373,5.23744289129747,0.0235251110067279,0.018983239855521,0.0173722700923726
"BI758674.1",0.7142758020042,3.69211889142856,3.91606462506989,2.02662746402335,1.81333239541242,0.0361482974776679,0.0183797713500475,0.0108428002296946
"BE675809.1",0.643657442342128,0.0491628381244941,14.1259272409062,6.72849131187314,5.151120908058,0.030033791424591,0.0213050531289791,0.0249563391350570
"BU948510.1",0.709831443093037,0.33841263745115,10.3749760727731,5.81289629602436,4.40692648874693,0.0328696056825621,0.0115333007153942,0.0143519021258514
"AF289565.1",0.613877159436919,-0.144775465073812,14.1728118502989,6.85010430730392,5.67842893053381,0.0474052235276385,0.0328825151668694,0.0279763132744397
"R43301.1",0.567058371183962,9.72119624187105,-6.42145954953351,-2.56461798014285,-2.04647908500129,0.0355002661912025,0.04952300441368,0.0489766187853318
"AK000993.1",0.643597863758354,1.00674266703987,8.80050777382364,4.76120330877935,3.59701750220119,0.0486192382523656,0.0215163746774439,0.0265843121970446
"BC033544.1",0.699300146530875,-3.35774822237173,18.6914728234108,6.82198512952625,8.19892824244259,0.0408209247911037,0.0292666059775109,0.0218784739759239
"BC052612.1",0.631348697505399,-0.176213455871602,11.3305900868272,5.69567904958069,4.702735565834,0.0485388228885424,0.0289625646642137,0.024935947113745
"NM_024820.2",0.819329621005536,6.55031998367875,-1.77921571392219,0.544088874444558,-0.516917135378294,0.00729149431294444,0.0348641963997615,0.0168787723690095
"W60612.1",0.647442530964662,-0.440394288199202,16.9031264693412,6.69563632047916,6.42261588486935,0.0228045092689761,0.0339315011295013,0.0156841679842598
"NM_080719.1",0.74068306497833,5.7089184420661,3.46869904884872,0.931207913675981,1.5696030804839,0.0226590459391353,0.0493946187295955,0.00990097261285134
"NM_022895.1",0.820602779482968,7.80142981537068,2.51841823246699,-0.732417332855623,0.953218876042868,0.00832948569272013,0.0463581718014109,0.00550992527746048
"NM_004443.3",0.870329496086523,7.22024537402275,-1.07249224459843,-0.638773573965086,-0.706695174442234,0.0316127167919842,0.0082352439852776,0.00144826678781669
"BU615998.1",0.68519353299311,-0.237298139255984,14.7306688819484,6.36466037996064,6.48824154913826,0.0301343745187926,0.0316909921790524,0.0109792733771242
"AI961234.1",0.95133821269469,7.70907028874995,1.33634579951696,-0.72788124397847,1.28931319930175,0.0363273952566299,0.0147738077837657,0.000184173733409622
"NM_018957.2",0.880856303226277,3.57458896435823,4.13114200581941,1.71819459706143,1.27135071686818,0.000507140894757556,0.00068732578559967,0.00104905584696222
"AI240259.1",0.723586888458126,3.62244977482467,4.31643851511638,1.86875394622912,1.21676961899261,0.00993896944425397,0.0104618771866225,0.0251467799604479
"AK022220.1",0.646146046165258,0.811714005263538,12.5210459373171,6.03712808151582,5.12082642972615,0.0387337781119734,0.0266491809870217,0.0204473177673267
"AF147433.1",0.640008820949846,-0.22050919920626,16.2858792200132,7.2799627452949,6.27022151909094,0.0467738841334624,0.0466009763793814,0.0348937501532570
"CN365958.1",0.645777526191447,-0.394806744971755,14.5397150188155,6.17307024268558,5.96490336408112,0.0321485449617466,0.0361092721856882,0.0163227745921256
"NM_032153.3",0.882109954947051,5.73841880368368,1.50848116987498,0.522810330371877,0.305853606883218,0.000778296762759026,0.00290021232230771,0.0133447345633938
"BQ023937.1",0.628401717113981,0.348458930711218,16.0222843579714,7.2822452067993,5.87976068416001,0.0314875131346071,0.0271344858333,0.0255488287073677
"AK130682.1",0.673396415608738,-1.00489044937079,14.3957144245715,6.27243164526277,6.15226194612706,0.0302048937774539,0.0307425463472538,0.0126523176591995
"BQ778000.1",0.652466779203739,0.649777644527999,11.3659662784001,5.7840395570082,4.88346091411778,0.0463629201105492,0.0261809922045263,0.0204675742335901
"AA806597.1",0.710194159310934,0.624495360530593,16.9040173378058,6.82521167746236,5.97225951747592,0.0190202912034979,0.0255251129121106,0.0177180398347468
"NM_020853.1",0.605922432562713,5.41246702487253,2.09566262334165,1.04574015349653,0.696189069615172,0.0408757857621006,0.0246019416534615,0.0483565381158262
"AK098125.1",0.651746185497532,2.18498432230956,8.4081895825214,3.50986285535241,3.49476134632213,0.0311793155206731,0.0373572733863594,0.0148793756534204
"AI821736.1",0.659525606741613,-0.983382575202691,12.4020289314422,5.852284174368,5.47391635106314,0.0425924241025233,0.0321333794285230,0.0164651627313012
"AW753527.1",0.611530366712017,0.758491575362725,12.2672829862432,5.8914869897368,4.90480333786705,0.047492416942859,0.0337630005972211,0.0282660858147393
"BX090694.1",0.644882761915181,0.549768418189286,15.0966374989381,7.17348962222834,5.85541728913731,0.0333720803401965,0.0240862609057267,0.0216419192540491
"AW298184.1",0.634814241083527,0.870841290330379,9.91027448206048,4.01660330313485,4.01523270844060,0.0317742615689359,0.0423997612736814,0.0170124776372722
"BQ776673.1",0.64556314720074,-0.302674675237170,14.5854052310199,5.72564763008312,5.63497723985449,0.0239630053382142,0.0367463763287179,0.0153663960159208
"AI640162.1",0.61936784112716,0.619655562688768,10.1152237847704,4.26717561232411,3.66465892825507,0.0290332615743741,0.0335081010422569,0.0247440027508931
"AA573860.1",0.75383673623603,10.020188731041,-3.72231761898927,-1.31031082152794,-1.46833754531329,0.00682137415888832,0.0186752601556145,0.00360239245003194
"BX647598.1",0.710543960982101,8.30159108968774,-3.41279070069864,-1.35494167531863,-1.59386403497224,0.0279567777750714,0.0405930795306032,0.0075844300391167
"BU618094.1",0.663762082413801,0.470079452182645,10.5925254557971,5.54798534538418,4.54125297931531,0.0442187701453961,0.0220312160416872,0.0195269742692788
"CD245153.1",0.675398428683623,1.99878834802566,17.2121319907549,6.304152636879,7.06233962056555,0.0203793136671373,0.0411346581634448,0.00975925382696553
"AK026280.1",0.632736412011266,0.108376585784952,12.5782146408007,6.63059722895412,4.9915974158557,0.0471121930903439,0.0230942483005885,0.0288562112477181
"AI074369.1",0.663809108961876,0.32209957154539,12.3395051952995,5.96262997022577,4.77585265568761,0.0291419352481892,0.0194101643585929,0.0188438941300878
"R49412.1",0.664112231999025,-0.510893680926885,12.6270224509037,6.53736438337025,5.28695553881117,0.0404303911005784,0.0208563698888481,0.0194421972809199
"BF034652.1",0.81684848861441,4.98042994836062,4.28854307328611,1.41061951981014,1.26266909866880,0.00297385575763644,0.0145064431238341,0.0074628047171857
"AA885798.1",0.776609040134876,3.88363456009607,4.07336967428265,1.38574014056779,1.80338840737872,0.00850001332522347,0.0259819913528777,0.00247090128389259
"AI240572.1",0.660319881527795,-0.142997513396055,14.75278995843,6.40049369558806,5.25263954830863,0.0337893635167687,0.034163101236124,0.0308023923923367
"BY799852.1",0.646495500292132,-0.639631590436536,11.1038510692723,6.26936362739342,4.22918874477822,0.0453829869671306,0.0164844464546684,0.032512699780002
"NM_138400.1",0.630961453835447,1.15205894739308,10.7123678016954,5.38642258907088,4.09747577986998,0.0404583153086207,0.0235722121571909,0.0282380112720666
"AI341218.1",0.837959000812605,8.35991280108754,-2.34702062708587,-0.880752611331075,-1.21933763045814,0.009588389130173,0.0191904638642718,0.00116224057628475
"AK024543.1",0.605925686322536,0.564860003309919,15.8728958218339,6.68454740654262,5.86166686056643,0.033501324981073,0.0387430803948201,0.0265782086234335
"AI754629.1",0.647563881509024,0.820991291382282,9.37917108021455,5.05895217555605,3.77754771663152,0.0453641776539289,0.020065085857608,0.0260658622240366
"NM_172131.2",0.799040048660045,7.36958445161246,1.46243235056302,-0.75256015057642,0.456460584744045,0.028676449845769,0.0144855965848312,0.0433580985986824
"AU147349.1",0.649748824535788,0.0588828222161135,12.6007270112815,6.543879076854,4.82224979748518,0.0371802125137054,0.0186988518605341,0.0257174227254928
