name	log.BF.FF.2.	p	q	log.BF.2.	log.FF.2.
VAV2	0.602545508555154	0.00904880661865679	0.172875647460698	6.05364234047614	5.45109683192098
NCR1	-0.00533008846446936	0.975392806130835	0.625125222786954	5.74139413352759	5.74672422199206
FYN	0.756179938178467	0.0577952103153296	0.210086709201253	6.13441989444453	5.37823995626606
CRB3	1.22702265347522	0.0381706250715681	0.206722444907012	7.59619554308261	6.3691728896074
IL19	0.0234876505135251	0.914099797085113	0.611382715508176	5.95011706536131	5.92662941484778
HFE	-0.0824941956144594	0.666109415568415	0.544174196747199	5.97431037338216	6.05680456899662
OSCAR	-0.178195266037044	0.220063801740054	0.322225462656917	6.118367907058	6.29656317309504
TAPBPL	0.710626220651115	0.137860072567883	0.270142003480056	6.30280568339787	5.59217946274676
FCRL1	0.511039038905789	0.138371995460754	0.270142003480056	9.5568522949695	9.0458132560637
CCL18	0.152494434681577	0.517296490360381	0.489480598821613	8.59138060445956	8.43888616977799
PPIA	-0.064180550090617	0.625225793241804	0.534842426985518	6.68960919010417	6.75378974019478
PTGS2	0.437977151725686	0.177252620606040	0.293977945510411	6.28359167128405	5.84561451955837
IL1F7	0.253063941051813	0.126378803732039	0.270142003480056	6.38634038616046	6.13327644510864
HGF	0.209593251632913	0.326936709097927	0.386924113209647	5.96411444194205	5.75452119030914
CD8A	0.134289699353617	0.309477731788176	0.374032800256062	6.2446951611648	6.11040546181119
SERP1	1.63682221987811	0.0542462022038889	0.207134017478535	8.12389115198167	6.48706893210356
HSPA6	0.330847115260618	0.0751547414099815	0.231113314417102	6.16541468250942	5.8345675672488
NPTXR	0.217604378961386	0.357374331072263	0.399553667525873	8.09413796492136	7.87653358595997
PPARD	-0.398834420031595	0.00572610079133525	0.143582269272756	6.94606797170648	7.34490239173808
GRB2	1.25772030991164	0.138546433338091	0.270142003480056	11.8340933584427	10.5763730485311
GIMAP6	0.102354809887261	0.6673309083902	0.544174196747199	9.41610210296714	9.31374729307988
CMA1	0.144423442397886	0.263343197875945	0.344148227366363	7.09535442718765	6.95093098478976
MSRB3	-0.210490121679650	0.236342376876083	0.325844516808549	7.56373120069289	7.77422132237254
C1QL4	0.225548079672931	0.334761112667327	0.3891178376276	8.45994177776535	8.23439369809242
FKBP5	0.807651596625037	0.110071819582349	0.259770022376138	6.54704686501454	5.7393952683895
SEMA4D	0.0732299486587138	0.731812452119895	0.561630780234515	6.33222140719562	6.2589914585369
PPP2R2B	0.54089397663322	0.0910691935993744	0.235722804895486	6.112335312774	5.57144133614078
KLF6	1.03885386119354	0.259731333025246	0.340567740272256	7.99914241063893	6.96028854944538
ITPR2	0.0339715660559508	0.854801733011065	0.598805332761559	6.57516941919345	6.5411978531375
TACR1	0.669449861139565	0.0188551030043579	0.202550985534327	8.4030465118774	7.73359665073784
CD200	0.0234015705389670	0.841632718783676	0.596579034117517	6.98889816905535	6.96549659851638
ITPR3	-0.576444844992403	0.0418607055302265	0.206722444907012	5.4049996077727	5.98144445276511
IL21R	-0.00880322158504132	0.955635088926284	0.622794685207087	5.98337228407906	5.9921755056641
HFE	0.29754464981366	0.436997542583219	0.442809441116839	7.54813752872692	7.25059287891326
AOC2	0.00642319350027254	0.97463284781270	0.625125222786954	6.19535142520266	6.18892823170238
CCNL2	1.09710414026499	0.100841784843214	0.24669394108233	8.1340972370352	7.0369930967702
PPP2R2B	1.22848987875704	0.0547262243559024	0.207134017478535	7.69508634525805	6.46659646650102
IFI30	0.829546538246262	0.116498262035074	0.269867818567970	7.17445972051278	6.34491318226651
CD82	0.244137509604953	0.190856012952548	0.304512745412941	6.64361474151767	6.39947723191272
AIRE	0.0878549464250051	0.613095178802077	0.528976958812549	6.46692513829276	6.37907019186775
EDA	0.134692250447277	0.299790315042709	0.370080365967167	7.01027082827208	6.8755785778248
FCGR2A	-1.32742001199779	9.38226357557142e-07	0.000191925513016665	7.77795163622038	9.10537164821817
SP3	0.027655417249016	0.894407019330976	0.610521274422765	6.38620901128629	6.35855359403727
F13A1	-0.264588555096990	0.132476682286535	0.270142003480056	6.30414622362094	6.56873477871793
ANTXR1	0.581425697685889	0.0083444612352978	0.172875647460698	7.80817192168325	7.22674622399736
IGBP1	1.10447270422683	0.126211185760533	0.270142003480056	7.4965211737614	6.39204846953457
TNFAIP8	0.395632140306268	0.231132790912332	0.325844516808549	7.47055387432189	7.07492173401562
CCL14	1.50726212677536	0.04156939369	0.206722444907012	7.24085510482672	5.73359297805136
CISH	-0.146836802552810	0.335087631503043	0.3891178376276	5.90486861425662	6.05170541680944
CD22	-0.335748645533833	0.0191359042786044	0.202550985534327	6.13958665448218	6.47533530001601
SEMA4A	-0.215171611958604	0.241874375045832	0.331195210134944	7.9869847748987	8.2021563868573
IFITM2	0.583309508778414	0.358904929297347	0.399553667525873	8.49376278135813	7.91045327257972
CCR9	-0.607536069441575	0.0264120014267372	0.202615805639396	6.32537741930132	6.9329134887429
PRG2	-0.0743921690574538	0.547228437952422	0.50939326146242	6.90795505839791	6.98234722745537
SPACA3	-0.438417450783027	0.00347981237119477	0.126918505624277	6.43169237946771	6.87010983025074
CYSLTR2	0.0868580929900418	0.758630807239746	0.568687598624874	8.6630614229188	8.57620332992876
CTSG	0.0811896834736103	0.479750621161105	0.468312264113853	6.41958549022121	6.3383958067476
PGLYRP4	0.294034450508299	0.178144070612677	0.293977945510411	6.90810373683416	6.61406928632586
IL1A	-0.465504507293199	0.00862852514949992	0.172875647460698	5.61783452512336	6.08333903241656
ALOX5	-0.64486183049145	1.39274195399655e-05	0.00144254165580395	8.07041493215053	8.71527676264198
NOXA1	-0.0161053787876009	0.913649627766973	0.611382715508176	7.85842066560422	7.87452604439182
ELK4	-0.108857806375094	0.45413592196606	0.449875808245393	6.37430908491171	6.4831668912868
SEMA5B	0.0590557228989397	0.640336844818598	0.544174196747199	7.07205590073484	7.0130001778359
ABCC8	0.096182760168623	0.451810478678936	0.449875808245393	6.51870516135823	6.42252240118961
TFCP2	0.671210317535325	0.0457245347308864	0.206722444907012	8.72785136983544	8.05664105230012
TFCP2	-0.105017691650219	0.84723582769557	0.5984297495877	6.98100718738507	7.08602487903529
PAFAH2	0.318777431476949	0.135579416363341	0.270142003480056	5.76756177692875	5.4487843454518
MAP3K10	0.0250618462536067	0.839979578940972	0.596579034117517	6.77895471446166	6.75389286820805
ICAM3	0.595261593712073	0.0875780236449992	0.234185386778228	6.82181152742477	6.22654993371269
TACR3	-0.327430342477066	0.0683541427308838	0.227489774078337	6.22992147300072	6.55735181547779
MSRA	0.0322197226966887	0.822028443049479	0.594631990964957	5.96950841583295	5.93728869313626
GAB2	-0.101012805266899	0.658613838703986	0.544174196747199	8.32778309848113	8.42879590374803
IER3	0.701068982876786	0.436515000913257	0.442809441116839	9.03036910165677	8.32930011877999
BPHL	-0.325477306935149	0.0454236005276781	0.206722444907012	6.54978394355037	6.87526125048552
FCGRT	1.24771762346739	0.0855399200121896	0.231883011387140	7.10015637148558	5.85243874801819
MSRB3	0.177928282652205	0.28002216869338	0.355522539553026	6.23915796139826	6.06122967874605
MUC1	0.555601245193079	0.240295149205347	0.330159622856623	7.28137046036984	6.72576921517676
MAP3K9	0.467452873193832	0.136810232608626	0.270142003480056	8.76388706262655	8.29643418943272
TPSG1	0.695550631889124	0.0324153171955188	0.206722444907012	7.19969937532142	6.5041487434323
NOX1	0.185343733392877	0.353537968406325	0.399553667525873	8.64790040745569	8.46255667406281
LRRC8E	0.437552521608445	0.161970552315987	0.283767326250575	9.54646599763912	9.10891347603067
TBXAS1	-0.276063737723637	0.0296448468907289	0.202615805639396	5.77920300011249	6.05526673783613
DUSP16	-0.331768430650779	0.062972897555426	0.220545484308356	7.85762117596343	8.18938960661421
CNIH2	-0.0766383725490076	0.800423509294443	0.585570104911515	8.44497133489998	8.52160970744898
NFATC2	1.24818973820767	0.0854346565937585	0.231883011387140	8.0411250856548	6.79293534744714
ITPR1	-0.176320147556681	0.544309060395142	0.509037853223625	6.74795493107313	6.92427507862982
TNKS	0.441465083779613	0.161744603067666	0.283767326250575	6.59962797628422	6.15816289250461
ICAM4	0.0293229794558236	0.84871843270428	0.5984297495877	6.05784217475351	6.02851919529769
LTB4R2	0.11056584097029	0.506912593707735	0.485378868957032	7.74159141933286	7.63102557836257
SDC4	0.0314066960073571	0.879585524257828	0.604264434632723	8.14710664230133	8.11569994629398
TBXAS1	-0.0569338284306466	0.601572104342441	0.528875003878713	7.30055031952308	7.35748414795373
XRCC5	1.07765066793799	0.113667381300541	0.265136314524678	7.70142909112416	6.62377842318617
OAS1	-0.331793493669573	0.000162117587020077	0.00929167259351448	6.53593209414395	6.86772558781353
HSPB7	0.390567638549932	0.0820811403392924	0.231883011387140	6.56470783326536	6.17414019471543
NUP88	1.2522268826062	0.192027836363448	0.304512745412941	10.5884420285039	9.33621514589767
PPIB	-0.370884915107294	0.0333903390991736	0.206722444907012	6.36154778294808	6.73243269805537
ABCC10	-0.160340525462403	0.440633960201713	0.443064421718652	6.79515758753613	6.95549811299853
DDT	1.29518000315761	0.0703083027248047	0.227489774078337	7.29085976116039	5.99567975800278
CLCF1	-0.319696818335077	0.0478600082297428	0.206722444907012	6.81431686116078	7.13401367949586
HRH1	0.0379595680900362	0.902016907103066	0.611382715508176	6.76640523046039	6.72844566237035
GSTM3	-0.00122480060096297	0.993831380064429	0.633904547484035	5.97459937915588	5.97582417975684
SEPP1	1.77695763627773	0.0481323975403848	0.206722444907012	8.50502011242079	6.72806247614305
CCL16	-0.149535383615408	0.513173268572339	0.487880412217104	6.33768340160727	6.48721878522268
MAP3K9	0.057204519337164	0.650880843911827	0.544174196747199	6.8700372290852	6.81283270974803
GPX1	0.832642098037142	0.0642326109586432	0.220545484308356	6.31812797606221	5.48548587802507
PRKAG3	0.0878890970099935	0.684546745387478	0.550764602500552	8.37000490266238	8.28211580565238
COQ10B	0.878332370150037	0.084297513041514	0.231883011387140	6.83000124113414	5.9516688709841
C1QTNF1	-0.079980550439962	0.579451369100602	0.517764725950469	6.24622697828993	6.3262075287299
MCFD2	0.705719011300076	0.0359060693656384	0.206722444907012	9.15517405558974	8.44945504428966
PLA2G4F	-0.087775271517442	0.589340976380334	0.523025857832405	7.10694798776964	7.19472325928708
PARK7	1.54646248758162	0.0185635037616978	0.202550985534327	7.36587120892834	5.81940872134672
KIR3DL2	-0.0752547688314964	0.515692787075372	0.489116706463948	6.53329400691671	6.6085487757482
HSFY1	-0.0705588138160058	0.76253713827755	0.568687598624874	6.76689685314777	6.83745566696378
AOC3	-0.340164049748413	0.0195744299577980	0.202550985534327	5.96715665896887	6.30732070871728
IRAK1	1.12768685295814	0.126007874794510	0.270142003480056	7.57454633868422	6.44685948572608
NFATC1	0.318557804398671	0.298952268922271	0.370080365967167	7.11229878110582	6.79374097670715
LRRC59	0.0639666365407043	0.839610980888857	0.596579034117517	6.72766485270832	6.66369821616762
PRKAG2	-0.223850206086333	0.0269778669062388	0.202615805639396	6.90860172901699	7.13245193510332
SOD1	1.59884266230618	0.0715894014141171	0.227950208286258	7.93012733805611	6.33128467574993
ADRB3	0.0172117984920366	0.917465484208397	0.61144169544356	7.15644128695625	7.13922948846421
ULBP2	0.202003767781767	0.290330472304344	0.365143643624257	8.10225279343935	7.90024902565758
PROCR	-0.471909782567289	0.0114283234406264	0.18065339791566	7.09623900907801	7.5681487916453
IRF2	-0.249953645337729	0.117041138978879	0.269867818567970	6.24332710411247	6.4932807494502
HLA-F	1.6189282170237	0.098845617010586	0.246316411023247	8.93060197264773	7.31167375562403
SAA4	0.142179364689246	0.371367329541996	0.403774730469007	6.19542937593186	6.05325001124262
FKBP4	0.0362916660093191	0.816541024128271	0.593472690121436	7.10230181169563	7.06601014568631
LRCH3	-0.211013151376653	0.189136228922727	0.304512745412941	5.88198447097168	6.09299762234833
CR2	-0.0294968082681226	0.862089396870248	0.600737148010285	5.95871270386403	5.98820951213216
REL	0.869314399775765	0.00478172556419109	0.134688372671590	6.32813981693972	5.45882541716396
SLIT3	-0.0729532071849492	0.709653548390157	0.554204225196979	6.28359622755188	6.35654943473683
XRCC3	-0.0859202478361887	0.683312715072134	0.550764602500552	6.16955867222721	6.2554789200634
A1BG	0.0202060478486734	0.876024566570529	0.602850378553397	6.20032894659679	6.18012289874811
BDKRB2	0.284743095620394	0.349996082242989	0.399553667525873	6.95422650103975	6.66948340541935
NOTCH3	0.0414089902393497	0.810552108551942	0.591262122059175	7.90186605359429	7.86045706335494
SEMA4D	0.156590920110250	0.453641999680157	0.449875808245393	7.99375725276796	7.83716633265771
ANTXR1	0.251577198155251	0.434905312739293	0.442809441116839	6.14725100400849	5.89567380585324
TYRO3	-0.309194959331061	0.0688918442597106	0.227489774078337	5.92882144820292	6.23801640753398
LRMP	-0.0165415656345651	0.907261268579632	0.611382715508176	5.86295629285577	5.87949785849034
HLA-DMB	-0.174160013453186	0.741232601623173	0.562160915704333	7.61589147112298	7.79005148457617
NOTCH2NL	0.370047154114936	0.0881488822296818	0.234185386778228	8.29368467852614	7.9236375244112
DPH2	-0.0361163778697211	0.816148398985998	0.593472690121436	7.41335753151389	7.44947390938361
TIRAP	0.252195377389126	0.0761449764217445	0.231113314417102	7.01746547837671	6.76527010098758
PTK2B	0.996985622631441	0.150716438663162	0.276107571386717	8.8271632442956	7.83017762166416
CSNK2A2	0.0910738198810295	0.434558549752263	0.442809441116839	6.36582596239506	6.27475214251403
ICAM2	0.101463574689650	0.534718865423622	0.502411346574875	7.15469004277043	7.05322646808078
NFATC3	0.0798785318592756	0.591857568961512	0.523025857832405	6.21638989905838	6.1365113671991
TEC	1.30076285019955	0.162950130437322	0.284242283707478	10.468018746828	9.16725589662846
MAP3K11	0.357428802838479	0.0332642922710107	0.206722444907012	6.17832158150081	5.82089277866233
CD40LG	0.121173865192358	0.439276668092856	0.442809441116839	6.68212303541771	6.56094917022535
SP4	-0.168956639524726	0.367028599963785	0.402328343434721	8.26328057508649	8.43223721461122
RAET1E	0.431515203139633	0.0887240937599657	0.234185386778228	6.17801035754405	5.74649515440442
CCR7	0.337046487053362	0.205295734481453	0.315574008188790	8.85969810319592	8.52265161614256
CD63	1.99303335656634	0.0193461010892899	0.202550985534327	8.8829697818171	6.88993642525077
THBS3	0.0647258956100609	0.606777710098275	0.528875003878713	6.36901482521001	6.30428892959995
PPP3CA	1.16021065850543	0.172645964533949	0.291032360509865	9.16204214788034	8.0018314893749
VAV2	0.70449158122535	0.157286759604599	0.279219363959828	6.5516991201959	5.84720753897055
ALOX5	0.211004326387482	0.230349456547233	0.325844516808549	6.09778315195134	5.88677882556386
MOCOS	-0.012884656113326	0.926963558469846	0.612682925532886	6.33790628536925	6.35079094148258
LGALS2	1.63417608575391	0.0295667344649717	0.202615805639396	8.31475337973869	6.68057729398478
PILRB	1.28162448079339	0.136424533827	0.270142003480056	8.92550791678977	7.64388343599638
LRRK2	-0.113545482533336	0.608799987803932	0.528875003878713	6.2305979700117	6.34414345254504
CD81	0.00737988093876574	0.97089032128363	0.624649411314856	6.20270964927392	6.19532976833516
TFCP2L1	0.0274086016497934	0.867507469031857	0.600737148010285	6.57637380777759	6.54896520612779
IL12B	-0.0110651838842042	0.960876971810181	0.623028785166063	7.32286400342555	7.33392918730975
IL20	-0.270265625298904	0.213010711923488	0.317491807162399	5.85577816178384	6.12604378708275
FBXO42	-0.145727864394588	0.251880029289374	0.336848244046115	7.74397421869823	7.88970208309282
TFCP2L1	1.48001069736669	0.0130581702088153	0.18065339791566	7.2149415266565	5.7349308292898
TBXAS1	0.172597170770358	0.257408036926662	0.340567740272256	6.03430125325742	5.86170408248706
IRAK2	0.0378802751869971	0.793246066060523	0.583946731684675	6.16147260477171	6.12359232958471
CXCL16	0.343333848437155	0.214011672116520	0.317491807162399	6.59977663965551	6.25644279121836
THBS3	0.428000357963462	0.0576853824960471	0.210086709201253	6.42436832851196	5.9963679705485
SELENBP1	-0.365380064954016	0.00391643050281142	0.130939592702390	5.67614377034472	6.04152383529873
MAL	-0.313468116177782	0.497300819790242	0.479609361915401	5.88990742270788	6.20337553888567
IL15	0.238029258476282	0.0899591104781154	0.234717307949611	6.66891650135228	6.430887242876
LGALS8	0.120105622604272	0.45808786490939	0.45156074956245	6.10210000973507	5.9819943871308
PTK2B	1.06126522888100	0.233192213403248	0.325844516808549	10.3990115852438	9.33774635636285
PPP3CB	0.157911919610405	0.325092687363110	0.385880033591304	6.03713155692976	5.87921963731936
ABCC3	-0.104697569806216	0.607405430751934	0.528875003878713	6.21506282501618	6.31976039482239
SCARB1	0.148349341522919	0.433492449202178	0.442809441116839	6.67485058432263	6.52650124279971
MYD88	0.314408967291595	0.108230617169409	0.256936165053082	6.31807016449189	6.00366119720030
IFI35	1.06083069714792	0.065524106467048	0.221342829977982	6.94739719458444	5.88656649743652
NOX1	-0.375888609311384	0.0297174800620099	0.202615805639396	5.77192368302341	6.1478122923348
ABCC8	-0.305067783900104	0.0382345719428887	0.206722444907012	7.37080319558695	7.67587097948706
TCIRG1	0.101921854244296	0.476084677007454	0.467006261041502	6.82515101393037	6.72322915968608
CCL25	-0.0311632981130758	0.915823158749214	0.611382715508176	6.43900172919384	6.47016502730691
PVRL4	0.361182054936497	0.139310632797139	0.270142003480056	6.17757212669393	5.81639007175743
PTK2	1.22137210245611	0.147404051620462	0.274311392414448	9.80829746724373	8.58692536478761
GPX3	-0.0531558506858865	0.840364217992913	0.596579034117517	6.21176291732942	6.26491876801531
HSPA8	1.17349809528397	0.207854990793753	0.317491807162399	8.24077456116251	7.06727646587854
CPN2	0.00849955488045584	0.954724848045154	0.622794685207087	5.8082707206379	5.79977116575745
HLA-G	0.266521873321044	0.258152895831225	0.340567740272256	6.49440881794667	6.22788694462562
TNFRSF9	0.217045220529012	0.382286107647922	0.41008956744866	6.12277247409307	5.90572725356406
SLAMF9	-0.0435880009135543	0.798964281730549	0.585570104911515	6.5670385897991	6.61062659071265
LAIR2	-0.416993234686096	0.375659952120731	0.405148062428008	6.17706426687641	6.5940575015625
HS3ST1	-0.0283251678377656	0.862618439644117	0.600737148010285	7.04989824968549	7.07822341752326
GSTT2	0.054689009327606	0.735802943617727	0.561630780234515	7.47927295321029	7.42458394388268
LIF	0.320657530776784	0.141913495872914	0.271122906216808	7.3097824086433	6.98912487786651
FGFR1OP2	0.0980816353809928	0.615542356661869	0.529948703007274	6.88803019149657	6.78994855611558
SOD2	-0.0906349928102745	0.867672623104636	0.600737148010285	6.16791679860599	6.25855179141626
SEMA5A	-0.36050356153227	0.0315264192693847	0.206722444907012	7.02499457370945	7.38549813524172
CLCF1	0.409794852555364	0.121551215327805	0.270142003480056	7.09079242362905	6.68099757107368
CCL24	0.198116161998064	0.169314127334869	0.287079633338241	6.86794026053348	6.66982409853542
SRC	0.540298401745396	0.111670187386926	0.262000995736586	9.86164906701848	9.32135066527308
IRF5	0.0661812714544263	0.715003923976742	0.554204225196979	7.20491000040945	7.13872872895503
LCN2	0.905887985239417	0.106854912872224	0.255180227427110	7.2468256911863	6.34093770594689
ALOX5	-0.0394959374081782	0.854926807759995	0.598805332761559	6.88139898440379	6.92089492181197
BPI	-0.360610073475089	0.235199655835912	0.325844516808549	7.70000222619842	8.06061229967351
NOTCH1	0.451740159420562	0.19826972925013	0.309517420650709	6.33591245313294	5.88417229371238
PTK2	0.730265459879456	0.194322609322205	0.304755087515184	6.73908219945638	6.00881673957692
PLUNC	0.187266376375443	0.231664225593466	0.325844516808549	6.52045080359553	6.33318442722009
CTSS	1.46360399265472	0.0211688176672046	0.202550985534327	8.12571369568824	6.66210970303352
FCAR	-0.0738805975411463	0.751860526925935	0.568073553123248	5.96334872000175	6.03722931754289
GAB3	-0.199762013832330	0.570753499532042	0.515497541445834	7.09493383599171	7.29469584982404
FUT6	0.680414763774625	0.199499209390723	0.310229633885839	6.16197405585561	5.48155929208099
PLAUR	0.87978624579648	0.069782723441986	0.227489774078337	6.75461081532261	5.87482456952613
F13B	0.113462527235360	0.44567518276955	0.447013117180429	6.07646040580977	5.96299787857441
PTGS1	0.640449009302911	0.119654274695018	0.270142003480056	6.36819725228324	5.72774824298033
NFATC1	0.560498865509952	0.044352964476237	0.206722444907012	8.26161701682746	7.7011181513175
CCL21	-0.486693995597849	0.0229302830196374	0.202615805639396	5.9570159893331	6.44370998493095
TFCP2	1.16413894363285	0.0413065989062859	0.206722444907012	6.76946240037746	5.60532345674462
NOTCH3	-0.193855991602085	0.188054059676040	0.304512745412941	6.93320750076308	7.12706349236516
CEBPB	1.58017359297644	0.033816890914269	0.206722444907012	7.55500820083641	5.97483460785997
SARM1	0.00688244132658422	0.95430493801639	0.622794685207087	7.13138435596554	7.12450191463896
MICB	-0.0820570689773428	0.698421164572771	0.554204225196979	5.92091004780831	6.00296711678566
LRRC40	-0.169192969423902	0.438225017402178	0.442809441116839	7.64683474697348	7.81602771639738
PLSCR1	-0.13712060281187	0.317939848297692	0.381511949246913	6.3251875146451	6.46230811745697
DUOX2	0.555410208036619	0.0212041976465790	0.202550985534327	9.19695138358014	8.64154117554352
NDST1	0.191570629493582	0.437133142583689	0.442809441116839	6.29956803937429	6.10799740988071
IL6	0.172837900435834	0.545667216289628	0.509121237873661	6.390905960771	6.21806806033517
HCK	-0.190219128018718	0.212910945771937	0.317491807162399	7.7508889249701	7.94110805298882
GSTM4	0.434889335144057	0.295086223368830	0.368945411648549	9.28524789034599	8.85035855520193
IL24	-0.339224734430746	0.148742753605574	0.274311392414448	7.58265623262944	7.92188096706019
TNFAIP8L2	-0.00416476908867125	0.966283758529087	0.624273481701132	6.74171705035273	6.7458818194414
COQ10A	0.191885748000588	0.597342095694328	0.526712386933937	6.12682440046038	5.93493865245979
NFKB1	0.0459142597771818	0.925452833214581	0.612682925532886	6.62528782545271	6.57937356567553
SH3BP4	-0.0562108090272382	0.737733846962138	0.561630780234515	6.81806399207048	6.87427480109772
NMI	-0.421920303072919	0.0460444630637928	0.206722444907012	7.31881158850491	7.74073189157783
NFAT5	0.774576511021269	0.088588015650867	0.234185386778228	6.97216151100039	6.19758499997912
CD40	-0.83140787446597	0.00122517331878419	0.0614425668614356	8.64204700226392	9.4734548767299
BDKRB2	0.371986460459309	0.189574461460871	0.304512745412941	6.60228369623188	6.23029723577257
LGALS8	0.0741503390442588	0.646607282064871	0.544174196747199	8.14605787684244	8.07190753779818
FUT3	0.638265001945766	0.192846898584914	0.304607610318307	6.12599001319894	5.48772501125317
THBS1	-0.537465069087267	0.511437827760416	0.487385448185854	8.14372653773616	8.68119160682342
GAB2	0.410055193357461	0.0504567594446413	0.206722444907012	6.09452189819191	5.68446670483445
ABCC5	0.0300950393378816	0.855221231439388	0.598805332761559	6.47828309398332	6.44818805464544
PPIH	0.319089492626873	0.226802335379452	0.324976007003075	6.58842147544334	6.26933198281647
IL4R	0.475026765287486	0.0123831778283270	0.18065339791566	7.2435664622907	6.76853969700321
VWF	-0.219598336134463	0.149052248160091	0.274311392414448	5.78644419774446	6.00604253387892
CCL5	-0.085599397032155	0.641607196595795	0.544174196747199	6.0684168374688	6.15401623450096
CCL22	0.181815027080457	0.494090437296461	0.477661413208522	9.84755041924033	9.66573539215987
LYZL6	-0.347255472805979	0.038921325189247	0.206722444907012	5.67875510228336	6.02601057508934
PPIL4	0.246754347918939	0.550143860001507	0.510125822879465	8.85259510437657	8.60584075645763
IGLL1	0.528596163488074	0.0470242691481984	0.206722444907012	6.9416242764108	6.41302811292273
HRH4	-0.443488672642451	0.0199658348693765	0.202550985534327	5.64213760931063	6.08562628195308
HS3ST3A1	0.0228839466408104	0.87085105626142	0.601353105233207	7.1603401529717	7.1374562063309
HSPB3	0.59481022346429	0.0836842524717251	0.231883011387140	6.18496114724334	5.59015092377905
LITAF	0.565481690782664	0.106023736227167	0.255180227427110	7.98563134259145	7.42014965180879
NR4A2	-0.0416610006908948	0.827320507184973	0.596165496833564	7.26244089031308	7.30410189100398
C1QA	0.0182139693550445	0.91461129486161	0.611382715508176	6.28067336758787	6.26245939823282
LRSAM1	-0.206770646507515	0.319510853231259	0.381511949246913	6.5778046188149	6.78457526532241
OAS2	0.332765318354038	0.143219841532444	0.272321882700198	7.5722938072332	7.23952848887916
PROC	0.259113058638397	0.222426328922072	0.322733026964028	9.05476938948686	8.79565633084847
IL4	-0.0624469114183572	0.680564467085515	0.550764602500552	8.00136869911771	8.06381561053607
LRCH3	0.386664741315938	0.168193585294731	0.287079633338241	6.19109960938408	5.80443486806814
CD200	-0.201311998324575	0.285325676852108	0.359977655025793	5.82894517441665	6.03025717274122
MAEA	1.29726525321332	0.0566900527372911	0.210086709201253	7.37746053915484	6.08019528594152
SMAD7	0.0114027759987811	0.906497601222943	0.611382715508176	6.46685047048239	6.4554476944836
PRDX2	0.265138958100088	0.248411018332868	0.335564657199837	7.2671661883934	7.00202723029331
CD97	0.590456992848858	0.0201351809797234	0.202550985534327	7.92517645187272	7.33471945902386
PVRL2	0.005493861210768	0.964569887296645	0.624171331612762	6.77691000626171	6.77141614505095
NUP88	0.102684705891124	0.565088151374999	0.515497541445834	6.5311390596364	6.42845435374528
HLA-G	1.11328144533047	0.277617419433594	0.355407039197214	10.0614956483404	8.94821420300996
NOX5	0.162109768435742	0.353864952052304	0.399553667525873	6.10363462237949	5.94152485394375
CD6	-0.130068126146037	0.259754528008491	0.340567740272256	6.76100281822951	6.89107094437555
TSPAN4	-0.084969550272688	0.65003963710593	0.544174196747199	6.11444122161433	6.19941077188702
CD48	0.0187862916022432	0.92033054414337	0.612097991793409	6.36356845842555	6.3447821668233
LGALS2	1.46384640255076	0.0779098228567888	0.231113314417102	8.74452554243895	7.28067913988819
IFNAR2	-0.0448268945717762	0.799996798332855	0.585570104911515	5.78432365596475	5.82915055053653
CD3E	-0.325882110412583	0.0126129780163665	0.18065339791566	6.96355794303189	7.28944005344447
C1QL1	0.00846460606481436	0.959932127426424	0.623028785166063	6.48136131652058	6.47289671045577
IL1RL2	-0.239779280375330	0.100659344455979	0.24669394108233	6.28125984731387	6.5210391276892
LRRC8D	0.747773374914755	0.213503612153064	0.317491807162399	6.8307515905084	6.08297821559364
SMG1	-0.085566260712917	0.570251083789085	0.515497541445834	7.14043181728874	7.22599807800166
GYPC	-0.46475946427547	0.00310924454529732	0.124743144783835	6.52531093115709	6.99007039543256
HS3ST2	-0.0931135872248507	0.521164722424274	0.491980498258312	6.68465568400288	6.77776927122773
TFCP2L1	0.612761778861519	0.0439448313633756	0.206722444907012	6.06363885695513	5.45087707809361
PTPN22	-0.49666313652725	0.00486688731644715	0.134688372671590	6.00778758087914	6.50445071740639
CD8A	0.0894857500910087	0.669916300682937	0.545174373826405	7.59389068754905	7.50440493745805
PPP2R2D	0.112870151987192	0.64965907370216	0.544174196747199	5.90811834004577	5.79524818805857
TNFAIP8L3	0.089861961033928	0.637018563025402	0.542616490685681	6.07276525407968	5.98290329304575
STAT3	-0.30085357384214	0.426427186550888	0.440975273148723	5.86696321415752	6.16781678799966
GADD45B	-0.0478352723766271	0.765932867596652	0.569060909749241	6.32867326366736	6.37650853604398
B2M	1.60325340976158	0.128438832762684	0.270142003480056	9.38054610531892	7.77729269555734
PTK2B	0.502807144144959	0.0237792562219116	0.202615805639396	6.21329616985189	5.71048902570693
PON2	1.37307480309146	0.079495445024271	0.231113314417102	7.245990371731	5.87291556863954
IFI30	-0.029706978046975	0.777726335709161	0.57463064510399	6.39299885535911	6.42270583340609
SP2	-0.326402838213515	0.00290956027703056	0.124743144783835	6.3948427989722	6.72124563718571
WAS	0.35411613885977	0.0486017451558852	0.206722444907012	6.97893120620606	6.62481506734629
DNAJA1	0.821821853425795	0.0929654876435242	0.236062211874388	6.77350647410783	5.95168462068203
SNED1	0.456140812144747	0.0583438139256946	0.210086709201253	7.74350105151463	7.28736023936988
